epoch,lr,loss,root_loss,vowel_loss,consonant_loss,kaggle,root,vowel,cons,time
3.999204,0.001000,3.388506,1.225982,0.577785,0.358757,0.935889,0.911652,0.959614,0.960637,0:21:31
4.999204,0.001000,3.235947,1.169807,0.554335,0.341998,0.944911,0.923131,0.975178,0.958202,0:42:41
5.999204,0.001000,3.134933,1.127787,0.544272,0.335088,0.953981,0.937817,0.973699,0.966589,1:03:41
6.999204,0.001000,2.977080,1.069825,0.516820,0.320610,0.954931,0.936592,0.972105,0.974438,1:24:40
7.999204,0.001000,2.794714,1.004214,0.484213,0.302072,0.959883,0.950010,0.973529,0.965985,1:45:37
8.999204,0.001000,2.885511,1.031932,0.508825,0.312821,0.956147,0.941694,0.976439,0.964761,2:06:35
9.999204,0.001000,2.713257,0.969792,0.478023,0.295650,0.963148,0.956244,0.977056,0.963049,2:27:32
10.999204,0.001000,2.718764,0.969250,0.483302,0.296962,0.961514,0.948009,0.980147,0.969891,2:48:30
11.999204,0.001000,2.668342,0.949675,0.476643,0.292348,0.965673,0.954928,0.979512,0.973322,3:09:29
12.999204,0.001000,2.625854,0.932009,0.473007,0.288829,0.967514,0.955753,0.981681,0.976866,3:30:26
13.999204,0.001000,2.589708,0.916335,0.468910,0.288128,0.968116,0.956955,0.982884,0.975670,3:51:24
14.999204,0.001000,2.505005,0.885202,0.454119,0.280483,0.963376,0.950954,0.978466,0.973131,4:12:22
15.999204,0.001000,2.507601,0.882723,0.460813,0.281342,0.972270,0.966068,0.981090,0.975856,4:33:20
16.999204,0.001000,2.561123,0.901709,0.470331,0.287374,0.966820,0.958566,0.979690,0.970457,4:54:17
17.999204,0.001000,2.487911,0.872860,0.459492,0.282698,0.972786,0.965750,0.983695,0.975947,5:15:16
18.999204,0.001000,2.500131,0.878138,0.460050,0.283806,0.972371,0.965816,0.982522,0.975330,5:36:15
19.999204,0.001000,2.485224,0.872306,0.459581,0.281030,0.973106,0.965011,0.982074,0.980326,5:57:13
20.999204,0.001000,2.365873,0.826361,0.442289,0.270861,0.971738,0.963340,0.982408,0.977864,6:18:11
21.999204,0.001000,2.434948,0.851654,0.452990,0.278651,0.974981,0.970135,0.980371,0.979282,6:39:09
22.999204,0.001000,2.254650,0.786331,0.422412,0.259575,0.971449,0.964233,0.985256,0.972075,7:00:09
23.999204,0.001000,2.463002,0.857438,0.464393,0.283734,0.974695,0.968412,0.984488,0.977468,7:21:07
24.999204,0.001000,2.294283,0.798297,0.432642,0.265048,0.976642,0.970799,0.985973,0.978999,7:42:06
25.999204,0.001000,2.363417,0.822066,0.446274,0.273011,0.973540,0.966428,0.984989,0.976313,8:03:05
26.999204,0.001000,2.405979,0.836636,0.453054,0.279652,0.976441,0.970278,0.984954,0.980254,8:24:06
27.999204,0.001000,2.352952,0.817410,0.445171,0.272961,0.976430,0.970662,0.984967,0.979427,8:45:06
28.999204,0.001000,2.213537,0.767097,0.419497,0.259847,0.974428,0.967673,0.985103,0.977262,9:06:05
29.999204,0.001000,2.114183,0.732153,0.400739,0.249138,0.977849,0.973489,0.986101,0.978317,9:27:05
30.999204,0.001000,2.182753,0.756733,0.413707,0.255580,0.976660,0.971675,0.985343,0.977945,9:48:04
31.999204,0.001000,2.123978,0.735250,0.403207,0.250272,0.976550,0.971426,0.984787,0.978561,10:09:04
32.999204,0.001000,2.116424,0.729989,0.403417,0.253029,0.977362,0.971789,0.985917,0.979952,10:30:04
33.999204,0.001000,2.105693,0.725341,0.405479,0.249532,0.978615,0.974197,0.987089,0.978975,10:51:04
34.999204,0.001000,2.158292,0.744177,0.414015,0.255923,0.977701,0.974088,0.984527,0.978099,11:12:03
35.999204,0.001000,2.146179,0.740648,0.410742,0.254140,0.978418,0.973453,0.985960,0.980804,11:33:01
36.999204,0.001000,2.082951,0.717816,0.399383,0.247936,0.975296,0.971346,0.986140,0.972350,11:53:59
37.999204,0.001000,2.126915,0.731791,0.408229,0.255104,0.978245,0.974231,0.987594,0.976922,12:14:58
38.999204,0.001000,2.134396,0.733370,0.411581,0.256075,0.980014,0.975545,0.987525,0.981440,12:35:58
39.999204,0.001000,2.009443,0.691459,0.387350,0.239175,0.978463,0.973275,0.985579,0.981722,12:56:59
40.999204,0.001000,2.010780,0.690586,0.388123,0.241484,0.978510,0.976263,0.987377,0.974137,13:17:59
41.999204,0.001000,2.045532,0.702641,0.394981,0.245268,0.978180,0.972846,0.986274,0.980756,13:38:58
42.999204,0.001000,2.027446,0.694344,0.393722,0.245037,0.979771,0.975580,0.987381,0.980545,13:59:56
43.999204,0.001000,2.077109,0.712702,0.401502,0.250202,0.980266,0.976914,0.986694,0.980540,14:20:55
44.999204,0.001000,1.993412,0.683695,0.386749,0.239274,0.979660,0.974189,0.987531,0.982733,14:41:54
45.999204,0.001000,2.061958,0.706976,0.398152,0.249854,0.979246,0.976513,0.987828,0.976128,15:02:52
46.999204,0.001000,2.067954,0.708032,0.401526,0.250363,0.979307,0.974952,0.986488,0.980836,15:23:50
47.999204,0.001000,2.079813,0.713158,0.403312,0.250186,0.980281,0.976498,0.987723,0.980405,15:44:48
48.999204,0.001000,1.949734,0.666654,0.381130,0.235297,0.980026,0.975864,0.987483,0.980894,16:05:46
49.999204,0.001000,1.948766,0.666725,0.378803,0.236513,0.981390,0.977646,0.987551,0.982718,16:26:45
50.999204,0.001000,1.998438,0.684919,0.386696,0.241904,0.979730,0.976961,0.987265,0.977734,16:47:43
51.999204,0.001000,1.999180,0.684448,0.387331,0.242952,0.978610,0.975357,0.987530,0.976198,17:08:41
