epoch,lr,train_loss,val_loss,train_rocauc,val_rocauc,time
1.477428,0.000820,0.179528,,0.845779,0.871373,0:39:43
1.496580,0.000820,0.179155,,0.845791,0.869177,0:39:57
1.515732,0.000820,0.178091,,0.846957,0.877642,0:40:11
1.534884,0.000820,0.178814,,0.847824,0.884543,0:40:26
1.554036,0.000820,0.182162,,0.854784,0.879987,0:40:40
1.573187,0.000820,0.188610,,0.861363,0.862602,0:40:54
1.592339,0.000820,0.193645,,0.864280,0.832329,0:41:08
1.611491,0.000820,0.198231,,0.867059,0.852337,0:41:23
1.630643,0.000820,0.201909,,0.867351,0.845140,0:41:37
1.649795,0.000820,0.204770,,0.868176,0.803908,0:41:51
1.668947,0.000820,0.207284,,0.869721,0.751250,0:42:05
1.688098,0.000820,0.209940,,0.871665,0.796731,0:42:19
1.707250,0.000820,0.211913,,0.872631,0.819263,0:42:33
1.726402,0.000820,0.215054,,0.874263,0.832848,0:42:48
1.745554,0.000820,0.218337,,0.876795,0.829741,0:43:02
1.764706,0.000820,0.223178,,0.880940,0.865691,0:43:16
1.783858,0.000820,0.227973,,0.881927,0.864247,0:43:30
1.803010,0.000820,0.233646,,0.883362,0.808815,0:43:44
1.822161,0.000820,0.238326,,0.884717,0.855587,0:43:58
1.841313,0.000820,0.242932,,0.886603,0.822641,0:44:12
1.860465,0.000820,0.247189,,0.887726,0.846695,0:44:26
1.879617,0.000820,0.251166,,0.887692,0.859920,0:44:40
1.898769,0.000820,0.254787,,0.888424,0.852643,0:44:54
1.917921,0.000820,0.257738,,0.888769,0.849297,0:45:08
1.937073,0.000820,0.260622,,0.888302,0.856479,0:45:22
1.956224,0.000820,0.264190,,0.888234,0.826129,0:45:36
1.975376,0.000820,0.266377,,0.888212,0.841467,0:45:50
1.994528,0.000820,0.266768,,0.888710,0.852555,0:46:04
2.017784,0.000676,0.228898,,0.905998,0.865691,0:46:29
2.036936,0.000676,0.231303,,0.889686,0.880300,0:46:43
2.056088,0.000676,0.222118,,0.888103,0.861171,0:46:58
2.075239,0.000676,0.215006,,0.886561,0.852902,0:47:12
2.094391,0.000676,0.212018,,0.879304,0.847577,0:47:26
2.113543,0.000676,0.206248,,0.879762,0.877124,0:47:40
2.132695,0.000676,0.201568,,0.881064,0.876217,0:47:54
2.151847,0.000676,0.199674,,0.876630,0.894594,0:48:09
2.170999,0.000676,0.197450,,0.873028,0.900607,0:48:23
2.190150,0.000676,0.195327,,0.868149,0.895299,0:54:44
2.209302,0.000676,0.191843,,0.868303,0.896698,0:54:58
2.228454,0.000676,0.189975,,0.867341,0.895988,0:55:13
2.247606,0.000676,0.188809,,0.863823,0.896319,0:55:27
2.266758,0.000676,0.186575,,0.863922,0.891055,0:55:41
2.285910,0.000676,0.185075,,0.860009,0.888058,0:55:56
2.305062,0.000676,0.183023,,0.861782,0.894429,0:56:10
2.324213,0.000676,0.181530,,0.862462,0.896875,0:56:24
2.343365,0.000676,0.181378,,0.860827,0.900788,0:56:38
2.362517,0.000676,0.180085,,0.858157,0.898667,0:57:03
2.381669,0.000676,0.180165,,0.855755,0.899689,0:57:18
2.400821,0.000676,0.179204,,0.856702,0.898565,0:57:32
2.419973,0.000676,0.178717,,0.855644,0.895583,0:57:47
2.439124,0.000676,0.178896,,0.851686,0.893172,0:58:01
2.458276,0.000676,0.178801,,0.850839,0.892363,0:58:15
2.477428,0.000676,0.177680,,0.853788,0.892385,0:58:30
2.496580,0.000676,0.176975,,0.855944,0.891551,0:58:44
2.515732,0.000676,0.176329,,0.857096,0.894209,0:58:58
2.534884,0.000676,0.177153,,0.859858,0.896074,0:59:13
2.554036,0.000676,0.179481,,0.863236,0.896422,0:59:27
2.573187,0.000676,0.185415,,0.872162,0.881794,0:59:41
2.592339,0.000676,0.190488,,0.877616,0.899132,0:59:55
2.611491,0.000676,0.194792,,0.878869,0.862636,1:00:10
2.630643,0.000676,0.198229,,0.879319,0.807441,1:00:24
2.649795,0.000676,0.200837,,0.881323,0.868674,1:00:38
2.668947,0.000676,0.202911,,0.882605,0.862352,1:00:53
2.688098,0.000676,0.205226,,0.884036,0.850477,1:01:07
2.707250,0.000676,0.207403,,0.883434,0.854157,1:01:21
2.726402,0.000676,0.208752,,0.884690,0.855407,1:01:35
2.745554,0.000676,0.212256,,0.886238,0.888508,1:01:50
2.764706,0.000676,0.216832,,0.889879,0.880546,1:02:04
2.783858,0.000676,0.221717,,0.892683,0.877473,1:02:19
2.803010,0.000676,0.225836,,0.894541,0.862678,1:02:33
2.822161,0.000676,0.230061,,0.895383,0.845813,1:02:47
2.841313,0.000676,0.234335,,0.896908,0.878974,1:03:02
2.860465,0.000676,0.238418,,0.898286,0.876824,1:03:16
2.879617,0.000676,0.242092,,0.899488,0.859424,1:03:30
2.898769,0.000676,0.245043,,0.900436,0.872366,1:03:45
2.917921,0.000676,0.248466,,0.900625,0.815384,1:03:59
2.937073,0.000676,0.251468,,0.900840,0.874915,1:04:13
2.956224,0.000676,0.254561,,0.901161,0.853881,1:04:28
2.975376,0.000676,0.256413,,0.900798,0.892353,1:04:42
2.994528,0.000676,0.257130,,0.900974,0.884579,1:04:56
3.017784,0.000561,0.238087,,0.910930,0.890316,1:05:21
3.036936,0.000561,0.230771,,0.901949,0.890331,1:05:35
3.056088,0.000561,0.220098,,0.911276,0.893264,1:05:49
3.075239,0.000561,0.217223,,0.909563,0.894629,1:06:04
3.094391,0.000561,0.211876,,0.909839,0.893174,1:06:18
3.113543,0.000561,0.207804,,0.906195,0.894886,1:06:32
3.132695,0.000561,0.203709,,0.900519,0.896230,1:06:47
3.151847,0.000561,0.199367,,0.896869,0.900806,1:07:01
3.170999,0.000561,0.195201,,0.896788,0.903892,1:07:25
3.190150,0.000561,0.194202,,0.890185,0.905022,1:07:50
3.209302,0.000561,0.191758,,0.887583,0.902119,1:08:14
3.228454,0.000561,0.188696,,0.891242,0.902328,1:08:28
3.247606,0.000561,0.185995,,0.893550,0.901297,1:08:43
3.266758,0.000561,0.184332,,0.892371,0.891911,1:08:57
3.285910,0.000561,0.183615,,0.887487,0.893062,1:09:11
3.305062,0.000561,0.182623,,0.884508,0.898538,1:09:26
3.324213,0.000561,0.181636,,0.884327,0.904119,1:09:40
3.343365,0.000561,0.180537,,0.884826,0.907287,1:09:54
3.362517,0.000561,0.179310,,0.885668,0.903253,1:10:19
3.381669,0.000561,0.178307,,0.886004,0.897876,1:10:34
3.400821,0.000561,0.177912,,0.883562,0.903060,1:10:48
3.419973,0.000561,0.177474,,0.883318,0.898847,1:11:02
3.439124,0.000561,0.176923,,0.883454,0.898358,1:11:16
3.458276,0.000561,0.176794,,0.882732,0.903556,1:11:30
3.477428,0.000561,0.175653,,0.883724,0.897800,1:11:44
3.496580,0.000561,0.175522,,0.882191,0.901392,1:11:59
3.515732,0.000561,0.174450,,0.881147,0.897734,1:12:13
3.534884,0.000561,0.175714,,0.881395,0.903246,1:12:27
3.554036,0.000561,0.178265,,0.884303,0.897602,1:12:42
3.573187,0.000561,0.182848,,0.891850,0.898035,1:12:56
3.592339,0.000561,0.188391,,0.894414,0.890606,1:13:11
3.611491,0.000561,0.192190,,0.896353,0.890699,1:13:26
3.630643,0.000561,0.194819,,0.897632,0.872518,1:13:40
3.649795,0.000561,0.197483,,0.898556,0.849696,1:13:54
3.668947,0.000561,0.199476,,0.899258,0.797197,1:14:09
3.688098,0.000561,0.202210,,0.900243,0.881646,1:14:23
3.707250,0.000561,0.203460,,0.900729,0.851015,1:14:38
3.726402,0.000561,0.204995,,0.900896,0.831634,1:14:52
3.745554,0.000561,0.208538,,0.902555,0.892432,1:15:06
3.764706,0.000561,0.212385,,0.903791,0.860789,1:15:21
3.783858,0.000561,0.217307,,0.905192,0.888892,1:15:35
3.803010,0.000561,0.222017,,0.906678,0.894245,1:15:50
3.822161,0.000561,0.226139,,0.907439,0.867599,1:16:04
3.841313,0.000561,0.230370,,0.908506,0.871802,1:16:18
3.860465,0.000561,0.233712,,0.909657,0.870485,1:16:32
3.879617,0.000561,0.237130,,0.911133,0.875881,1:16:46
3.898769,0.000561,0.240204,,0.912286,0.872903,1:17:00
3.917921,0.000561,0.243406,,0.912106,0.884184,1:17:15
3.937073,0.000561,0.246103,,0.912069,0.882942,1:17:29
3.956224,0.000561,0.248808,,0.912256,0.866616,1:17:43
3.975376,0.000561,0.250128,,0.912835,0.900447,1:17:58
3.994528,0.000561,0.250790,,0.913297,0.894480,1:18:12
4.017784,0.000469,0.243448,,0.921428,0.894969,1:18:38
4.036936,0.000469,0.229912,,0.921757,0.882352,1:18:52
4.056088,0.000469,0.219515,,0.915645,0.895530,1:19:07
4.075239,0.000469,0.210274,,0.913197,0.900147,1:19:21
4.094391,0.000469,0.203751,,0.911349,0.901846,1:19:35
4.113543,0.000469,0.199883,,0.907051,0.904667,1:19:50
4.132695,0.000469,0.197349,,0.903282,0.900730,1:20:04
4.151847,0.000469,0.194313,,0.898676,0.898902,1:20:19
4.170999,0.000469,0.191552,,0.896333,0.903210,1:20:33
4.190150,0.000469,0.188380,,0.895749,0.905520,1:20:47
4.209302,0.000469,0.185055,,0.896811,0.905285,1:21:01
4.228454,0.000469,0.181631,,0.899861,0.903281,1:21:15
4.247606,0.000469,0.180893,,0.898282,0.905937,1:21:30
4.266758,0.000469,0.180311,,0.897324,0.911018,1:21:44
4.285910,0.000469,0.178354,,0.896084,0.909214,1:22:08
4.305062,0.000469,0.177029,,0.897072,0.909731,1:22:23
4.324213,0.000469,0.175941,,0.898512,0.911619,1:22:37
4.343365,0.000469,0.175581,,0.896026,0.908902,1:23:01
4.362517,0.000469,0.175084,,0.895614,0.912411,1:23:16
4.381669,0.000469,0.174728,,0.894219,0.912439,1:23:40
4.400821,0.000469,0.173950,,0.895054,0.909162,1:24:05
4.419973,0.000469,0.174569,,0.890725,0.908502,1:24:20
4.439124,0.000469,0.173678,,0.891168,0.900574,1:24:34
4.458276,0.000469,0.173295,,0.890987,0.905565,1:24:48
4.477428,0.000469,0.172889,,0.891822,0.900521,1:25:03
4.496580,0.000469,0.172313,,0.892418,0.897159,1:25:17
4.515732,0.000469,0.171705,,0.892939,0.900555,1:25:31
4.534884,0.000469,0.171756,,0.894285,0.907795,1:25:45
4.554036,0.000469,0.174434,,0.896383,0.912513,1:25:59
4.573187,0.000469,0.179003,,0.901805,0.906871,1:26:24
4.592339,0.000469,0.183610,,0.905537,0.887837,1:26:38
4.611491,0.000469,0.187552,,0.909446,0.900382,1:26:53
4.630643,0.000469,0.189981,,0.911607,0.888824,1:27:07
4.649795,0.000469,0.192808,,0.912927,0.868444,1:27:21
4.668947,0.000469,0.195137,,0.913541,0.848454,1:27:36
4.688098,0.000469,0.197108,,0.913203,0.872491,1:27:50
4.707250,0.000469,0.198759,,0.913350,0.869810,1:28:04
4.726402,0.000469,0.200243,,0.913974,0.860506,1:28:18
4.745554,0.000469,0.203306,,0.915300,0.873637,1:28:33
4.764706,0.000469,0.207323,,0.914784,0.868456,1:28:47
4.783858,0.000469,0.211502,,0.916448,0.890141,1:29:01
4.803010,0.000469,0.215816,,0.917659,0.887536,1:29:16
4.822161,0.000469,0.219653,,0.919132,0.868498,1:29:30
4.841313,0.000469,0.222253,,0.919778,0.880271,1:29:45
4.860465,0.000469,0.225635,,0.920817,0.875024,1:29:59
4.879617,0.000469,0.229018,,0.921977,0.882113,1:30:13
4.898769,0.000469,0.231830,,0.922489,0.872043,1:30:27
4.917921,0.000469,0.234844,,0.922534,0.887104,1:30:41
4.937073,0.000469,0.237636,,0.922035,0.882182,1:30:56
4.956224,0.000469,0.239804,,0.922649,0.897734,1:31:10
4.975376,0.000469,0.241741,,0.922135,0.904360,1:31:24
4.994528,0.000469,0.242163,,0.922303,0.889256,1:31:38
5.017784,0.000395,0.236929,,0.937727,0.884445,1:32:03
5.036936,0.000395,0.237212,,0.918254,0.894507,1:32:18
5.056088,0.000395,0.225313,,0.912897,0.896316,1:32:32
5.075239,0.000395,0.212928,,0.919888,0.898180,1:32:46
5.094391,0.000395,0.206326,,0.924762,0.899597,1:33:01
5.113543,0.000395,0.200063,,0.922783,0.901354,1:33:15
5.132695,0.000395,0.196433,,0.920532,0.902778,1:33:30
5.151847,0.000395,0.191588,,0.919414,0.905672,1:33:44
5.170999,0.000395,0.190435,,0.913756,0.910442,1:33:59
5.190150,0.000395,0.188412,,0.913574,0.913890,1:34:13
5.209302,0.000395,0.186398,,0.914106,0.908905,1:34:38
5.228454,0.000395,0.183295,,0.914702,0.904803,1:34:52
5.247606,0.000395,0.182131,,0.910575,0.905175,1:35:06
5.266758,0.000395,0.180363,,0.910805,0.904771,1:35:20
5.285910,0.000395,0.178811,,0.908820,0.898097,1:35:35
5.305062,0.000395,0.177576,,0.905577,0.900457,1:35:49
5.324213,0.000395,0.176417,,0.906110,0.904327,1:36:03
5.343365,0.000395,0.176207,,0.904572,0.905124,1:36:17
5.362517,0.000395,0.176106,,0.901597,0.898523,1:36:31
5.381669,0.000395,0.174925,,0.902246,0.897145,1:36:45
5.400821,0.000395,0.174635,,0.903174,0.906588,1:36:59
5.419973,0.000395,0.174199,,0.901804,0.906933,1:37:13
5.439124,0.000395,0.173997,,0.901372,0.905116,1:37:27
5.458276,0.000395,0.173333,,0.900996,0.907366,1:37:42
5.477428,0.000395,0.172445,,0.901679,0.903743,1:37:56
5.496580,0.000395,0.171775,,0.903811,0.902354,1:38:10
5.515732,0.000395,0.172286,,0.903852,0.906587,1:38:25
5.534884,0.000395,0.172259,,0.903367,0.904019,1:38:39
5.554036,0.000395,0.174518,,0.907822,0.904968,1:38:53
5.573187,0.000395,0.179053,,0.911109,0.898980,1:39:08
5.592339,0.000395,0.183720,,0.914837,0.912141,1:39:22
5.611491,0.000395,0.186887,,0.916283,0.897097,1:39:36
5.630643,0.000395,0.189133,,0.917421,0.902954,1:39:51
5.649795,0.000395,0.191469,,0.917570,0.891877,1:40:05
5.668947,0.000395,0.193592,,0.918045,0.884862,1:40:20
5.688098,0.000395,0.195157,,0.918940,0.864233,1:40:34
5.707250,0.000395,0.195903,,0.918457,0.858787,1:40:48
5.726402,0.000395,0.197414,,0.920341,0.879703,1:41:02
5.745554,0.000395,0.199515,,0.922335,0.881456,1:41:17
5.764706,0.000395,0.203676,,0.923081,0.898015,1:41:31
5.783858,0.000395,0.206999,,0.924564,0.900917,1:41:45
5.803010,0.000395,0.210985,,0.925924,0.877286,1:41:59
5.822161,0.000395,0.215190,,0.926909,0.873029,1:42:13
5.841313,0.000395,0.218572,,0.927624,0.865561,1:42:28
5.860465,0.000395,0.222029,,0.928058,0.901975,1:42:42
5.879617,0.000395,0.225103,,0.929254,0.903913,1:42:56
5.898769,0.000395,0.227471,,0.929964,0.899472,1:43:11
5.917921,0.000395,0.230045,,0.930449,0.894103,1:43:25
5.937073,0.000395,0.231943,,0.931199,0.895462,1:43:39
5.956224,0.000395,0.234530,,0.930485,0.879316,1:43:53
5.975376,0.000395,0.236324,,0.930246,0.882909,1:44:08
5.994528,0.000395,0.236615,,0.930347,0.907360,1:44:22
6.017784,0.000336,0.235919,,0.926880,0.908836,1:44:47
6.036936,0.000336,0.219004,,0.936807,0.910823,1:45:02
6.056088,0.000336,0.213470,,0.926626,0.912116,1:45:16
6.075239,0.000336,0.207794,,0.920474,0.913624,1:45:30
6.094391,0.000336,0.202287,,0.918158,0.913538,1:45:45
6.113543,0.000336,0.196275,,0.919465,0.914264,1:45:59
6.132695,0.000336,0.192706,,0.921158,0.915593,1:46:23
6.151847,0.000336,0.190675,,0.919866,0.918033,1:46:48
6.170999,0.000336,0.189384,,0.918181,0.915602,1:47:12
6.190150,0.000336,0.187588,,0.915792,0.915121,1:47:27
6.209302,0.000336,0.184463,,0.915433,0.915838,1:47:41
6.228454,0.000336,0.182661,,0.915836,0.914695,1:47:55
6.247606,0.000336,0.179897,,0.915481,0.911948,1:48:09
6.266758,0.000336,0.179035,,0.911641,0.912844,1:48:23
6.285910,0.000336,0.176881,,0.911213,0.912161,1:48:37
6.305062,0.000336,0.175437,,0.910934,0.911537,1:48:52
6.324213,0.000336,0.173963,,0.912162,0.913411,1:49:06
6.343365,0.000336,0.173425,,0.908982,0.913496,1:49:20
6.362517,0.000336,0.172972,,0.907076,0.906139,1:49:34
6.381669,0.000336,0.172616,,0.905499,0.899795,1:49:48
6.400821,0.000336,0.172960,,0.903933,0.908346,1:50:03
6.419973,0.000336,0.172230,,0.903162,0.910579,1:50:17
6.439124,0.000336,0.171951,,0.903996,0.911441,1:50:31
6.458276,0.000336,0.171523,,0.903775,0.910850,1:50:45
6.477428,0.000336,0.171603,,0.904464,0.908372,1:50:59
6.496580,0.000336,0.170999,,0.904987,0.906024,1:51:13
6.515732,0.000336,0.170306,,0.905220,0.905402,1:51:27
6.534884,0.000336,0.170510,,0.905683,0.904323,1:51:41
6.554036,0.000336,0.172163,,0.908389,0.908683,1:51:56
6.573187,0.000336,0.175580,,0.912667,0.908274,1:52:10
6.592339,0.000336,0.179287,,0.917457,0.910204,1:52:24
6.611491,0.000336,0.183274,,0.920094,0.908584,1:52:38
6.630643,0.000336,0.185806,,0.922666,0.916798,1:52:53
6.649795,0.000336,0.187648,,0.923681,0.913507,1:53:07
6.668947,0.000336,0.189499,,0.925270,0.888299,1:53:21
6.688098,0.000336,0.190782,,0.926050,0.891610,1:53:36
6.707250,0.000336,0.192345,,0.927062,0.897908,1:53:50
6.726402,0.000336,0.192940,,0.927891,0.888970,1:54:04
6.745554,0.000336,0.195351,,0.929271,0.897907,1:54:19
6.764706,0.000336,0.199273,,0.929707,0.900129,1:54:33
6.783858,0.000336,0.202596,,0.930801,0.909491,1:54:47
6.803010,0.000336,0.206016,,0.932173,0.909607,1:55:01
6.822161,0.000336,0.209382,,0.932610,0.910203,1:55:16
6.841313,0.000336,0.211974,,0.933933,0.907863,1:55:30
6.860465,0.000336,0.214789,,0.934960,0.908686,1:55:44
6.879617,0.000336,0.217848,,0.935830,0.902602,1:55:59
6.898769,0.000336,0.220403,,0.935751,0.906972,1:56:13
6.917921,0.000336,0.222616,,0.936433,0.908079,1:56:27
6.937073,0.000336,0.225081,,0.937007,0.894234,1:56:41
6.956224,0.000336,0.226948,,0.937306,0.892718,1:56:55
6.975376,0.000336,0.228250,,0.937903,0.892453,1:57:09
6.994528,0.000336,0.229414,,0.937512,0.904813,1:57:23
7.017784,0.000289,0.224332,,0.921302,0.904951,1:57:49
7.036936,0.000289,0.210745,,0.943183,0.912588,1:58:03
7.056088,0.000289,0.202187,,0.942687,0.912307,1:58:17
7.075239,0.000289,0.194144,,0.942425,0.900647,1:58:31
7.094391,0.000289,0.192595,,0.927011,0.898699,1:58:46
7.113543,0.000289,0.188567,,0.923575,0.906330,1:59:00
7.132695,0.000289,0.185689,,0.921309,0.911021,1:59:14
7.151847,0.000289,0.184432,,0.915652,0.911654,1:59:28
7.170999,0.000289,0.183079,,0.911199,0.910954,1:59:43
7.190150,0.000289,0.181804,,0.911326,0.912119,1:59:57
7.209302,0.000289,0.178992,,0.912448,0.911890,2:00:11
7.228454,0.000289,0.177286,,0.912759,0.908539,2:00:26
7.247606,0.000289,0.175729,,0.913176,0.908062,2:00:40
7.266758,0.000289,0.174643,,0.913718,0.907650,2:00:54
7.285910,0.000289,0.173170,,0.913985,0.903093,2:01:08
7.305062,0.000289,0.171548,,0.915516,0.902149,2:01:22
7.324213,0.000289,0.170486,,0.913820,0.904943,2:01:36
7.343365,0.000289,0.170508,,0.913232,0.909411,2:01:51
7.362517,0.000289,0.169448,,0.912892,0.908834,2:02:05
7.381669,0.000289,0.169048,,0.910865,0.910132,2:02:19
7.400821,0.000289,0.168366,,0.910202,0.907212,2:02:33
7.419973,0.000289,0.168535,,0.908183,0.907632,2:02:47
7.439124,0.000289,0.168938,,0.908806,0.912844,2:03:02
7.458276,0.000289,0.168333,,0.909737,0.909540,2:03:16
7.477428,0.000289,0.168110,,0.908621,0.907902,2:03:30
7.496580,0.000289,0.167555,,0.908847,0.907286,2:03:44
7.515732,0.000289,0.167066,,0.910628,0.905456,2:03:58
7.534884,0.000289,0.166939,,0.910514,0.908811,2:04:12
7.554036,0.000289,0.168782,,0.912933,0.911682,2:04:26
7.573187,0.000289,0.172984,,0.916542,0.915246,2:04:40
7.592339,0.000289,0.177210,,0.919720,0.909230,2:04:55
7.611491,0.000289,0.180419,,0.922400,0.911035,2:05:09
7.630643,0.000289,0.183108,,0.923039,0.911528,2:05:23
7.649795,0.000289,0.185967,,0.923886,0.907212,2:05:37
7.668947,0.000289,0.187352,,0.925943,0.903489,2:05:51
7.688098,0.000289,0.189144,,0.925747,0.888790,2:06:06
7.707250,0.000289,0.189679,,0.926842,0.890368,2:06:20
7.726402,0.000289,0.191359,,0.928481,0.885398,2:06:34
7.745554,0.000289,0.192858,,0.930546,0.891474,2:06:48
7.764706,0.000289,0.195728,,0.932484,0.901214,2:07:02
7.783858,0.000289,0.199649,,0.933862,0.908912,2:07:17
7.803010,0.000289,0.202952,,0.934803,0.906952,2:07:31
7.822161,0.000289,0.206469,,0.936487,0.908849,2:07:45
7.841313,0.000289,0.208991,,0.938222,0.908739,2:07:59
7.860465,0.000289,0.211524,,0.939404,0.898128,2:08:13
7.879617,0.000289,0.213708,,0.940389,0.901437,2:08:27
7.898769,0.000289,0.215997,,0.941058,0.916964,2:08:41
7.917921,0.000289,0.218325,,0.941213,0.908196,2:08:55
7.937073,0.000289,0.219615,,0.942281,0.907341,2:09:09
7.956224,0.000289,0.221512,,0.942427,0.907321,2:09:23
7.975376,0.000289,0.223342,,0.942582,0.903624,2:09:38
7.994528,0.000289,0.224010,,0.942235,0.914343,2:09:52
8.017784,0.000251,0.216156,,0.948502,0.913176,2:10:17
8.036936,0.000251,0.205515,,0.950861,0.908838,2:10:32
8.056088,0.000251,0.200329,,0.947312,0.903353,2:10:46
8.075239,0.000251,0.193988,,0.945643,0.903310,2:11:00
8.094391,0.000251,0.190078,,0.940101,0.910602,2:11:14
8.113543,0.000251,0.184919,,0.939603,0.905052,2:11:28
8.132695,0.000251,0.180614,,0.937075,0.907977,2:11:42
8.151847,0.000251,0.180294,,0.933291,0.912407,2:11:57
8.170999,0.000251,0.177381,,0.931411,0.908970,2:12:11
8.190150,0.000251,0.176433,,0.928873,0.911187,2:12:25
8.209302,0.000251,0.175335,,0.925472,0.911425,2:12:39
8.228454,0.000251,0.173940,,0.924795,0.909430,2:12:54
8.247606,0.000251,0.172480,,0.922497,0.909288,2:13:08
8.266758,0.000251,0.171497,,0.920726,0.908232,2:13:22
8.285910,0.000251,0.170255,,0.919599,0.907059,2:13:36
8.305062,0.000251,0.168731,,0.919552,0.906709,2:13:51
8.324213,0.000251,0.168566,,0.920143,0.912808,2:14:05
8.343365,0.000251,0.167945,,0.920034,0.910689,2:14:19
8.362517,0.000251,0.167432,,0.920733,0.910433,2:14:33
