epoch,lr,loss,root_loss,vowel_loss,consonant_loss,kaggle,root,vowel,cons,time
20.498994,0.001000,2.410788,0.821590,0.415950,0.351657,0.974513,0.961727,0.987051,0.987546,0:12:39
20.998659,0.001000,2.560874,0.870058,0.449022,0.371737,0.974980,0.963842,0.986964,0.985271,0:25:04
21.498994,0.001000,2.463260,0.836985,0.427612,0.361679,0.973252,0.959801,0.987150,0.986257,0:38:04
21.998659,0.001000,2.411775,0.817708,0.422349,0.354010,0.972766,0.959941,0.986319,0.984861,0:50:27
22.498994,0.001000,2.263259,0.769731,0.390672,0.333126,0.976041,0.965710,0.988751,0.983992,1:02:27
22.998659,0.001000,2.427585,0.826032,0.422949,0.352572,0.974380,0.962450,0.985405,0.987214,1:14:37
23.498994,0.001000,2.393858,0.814641,0.412908,0.351668,0.976263,0.965585,0.985981,0.987902,1:26:43
23.998659,0.001000,2.279967,0.777827,0.401441,0.322872,0.974500,0.963185,0.986975,0.984656,1:38:49
24.498994,0.001000,2.381977,0.811791,0.416156,0.342239,0.965995,0.958955,0.976818,0.969253,1:50:57
24.998659,0.001000,2.387526,0.810582,0.414404,0.351958,0.973114,0.960235,0.987076,0.984908,2:03:03
25.498994,0.001000,2.164982,0.731250,0.383918,0.318564,0.974914,0.964388,0.986083,0.984795,2:15:09
25.998659,0.001000,2.217416,0.748699,0.384524,0.335495,0.974407,0.964319,0.986279,0.982712,2:27:08
26.498994,0.001000,2.268867,0.769542,0.398694,0.331088,0.972743,0.963298,0.984524,0.979851,2:39:13
26.998659,0.001000,2.336701,0.794057,0.406703,0.341884,0.974198,0.963380,0.986751,0.983282,2:51:19
27.498994,0.001000,2.279550,0.774792,0.398049,0.331918,0.975086,0.963930,0.987193,0.985289,3:03:14
27.998659,0.001000,2.260846,0.766773,0.399831,0.327470,0.976930,0.967041,0.986492,0.987145,3:15:09
28.498994,0.001000,2.206305,0.742364,0.388646,0.332930,0.978376,0.968772,0.986280,0.989681,3:27:01
28.998659,0.001000,2.302380,0.780974,0.402171,0.338260,0.976737,0.966604,0.985728,0.988012,3:38:49
29.498994,0.001000,2.245886,0.763734,0.389397,0.329020,0.977314,0.968162,0.984949,0.987981,3:50:42
29.998659,0.001000,2.272489,0.773553,0.397937,0.327445,0.974236,0.964829,0.987236,0.980049,4:02:43
30.498994,0.001000,2.352812,0.798190,0.421143,0.335288,0.977656,0.969712,0.986528,0.984671,4:14:54
30.998659,0.001000,2.161395,0.728745,0.382733,0.321172,0.976990,0.968401,0.983283,0.987874,4:26:55
31.498994,0.001000,2.249451,0.759699,0.387891,0.342162,0.978108,0.969294,0.987697,0.986147,4:39:05
31.998659,0.001000,2.190840,0.739878,0.388318,0.322767,0.977595,0.966463,0.989445,0.988008,4:51:02
32.498994,0.001000,2.288840,0.776943,0.398998,0.335956,0.978612,0.969091,0.989240,0.987027,5:03:01
32.998659,0.001000,2.264471,0.760070,0.396738,0.347592,0.977154,0.968310,0.986142,0.985851,5:14:55
33.498994,0.001000,2.258900,0.767422,0.397076,0.326979,0.977731,0.969551,0.987027,0.984795,5:26:57
33.998659,0.001000,2.278303,0.769799,0.402897,0.335810,0.978574,0.969238,0.989580,0.986241,5:39:05
34.498994,0.001000,2.142114,0.720316,0.382634,0.318848,0.980661,0.972511,0.989538,0.988085,5:51:02
34.998659,0.001000,2.311527,0.784291,0.408897,0.334048,0.978834,0.969574,0.988659,0.987532,6:02:55
35.498994,0.001000,2.086005,0.705561,0.369376,0.305508,0.979280,0.971046,0.987713,0.987313,6:14:43
35.998659,0.001000,2.190050,0.732900,0.387752,0.336497,0.978416,0.968715,0.987819,0.988417,6:26:27
36.498994,0.001000,2.171536,0.726753,0.385215,0.332815,0.975267,0.967631,0.986871,0.978937,6:38:13
36.998659,0.001000,2.138298,0.720099,0.380188,0.317912,0.979988,0.971544,0.988422,0.988444,6:49:56
37.498994,0.001000,2.133487,0.716010,0.380668,0.320798,0.979097,0.970651,0.987553,0.987532,7:01:43
37.998659,0.001000,2.260095,0.755452,0.402302,0.346890,0.975699,0.965082,0.986680,0.985952,7:13:32
38.498994,0.001000,2.074056,0.700928,0.370617,0.301583,0.978834,0.968618,0.988803,0.989296,7:25:15
38.998659,0.001000,2.127963,0.722181,0.375233,0.308367,0.979706,0.970388,0.988064,0.989985,7:36:57
39.498994,0.001000,2.089183,0.705938,0.366910,0.310397,0.978936,0.970265,0.988132,0.987084,7:48:38
39.998659,0.001000,2.171920,0.736408,0.381548,0.317557,0.979250,0.971376,0.988531,0.985716,8:00:18
40.498994,0.001000,2.206725,0.745342,0.391927,0.324114,0.980278,0.970776,0.990830,0.988731,8:12:08
40.998659,0.001000,2.113481,0.707550,0.380080,0.318300,0.978842,0.969551,0.988453,0.987812,8:23:54
41.498994,0.001000,2.055773,0.691769,0.367340,0.304895,0.979952,0.971417,0.988748,0.988224,8:35:44
41.998659,0.001000,1.996386,0.672270,0.354995,0.296852,0.980574,0.972278,0.988263,0.989480,8:47:27
42.498994,0.001000,2.168177,0.725848,0.389837,0.326643,0.978846,0.970066,0.987910,0.987340,8:59:22
