epoch,lr,loss,root_loss,vowel_loss,consonant_loss,kaggle,root,vowel,cons,time
356.248826,0.000100,1.546732,0.522981,0.303719,0.197051,0.988586,0.983754,0.994280,0.992554,0:06:35
356.498323,0.000100,1.551794,0.524831,0.304441,0.197691,0.988951,0.984464,0.994520,0.992354,0:12:41
356.747820,0.000100,1.540681,0.521362,0.302818,0.195139,0.990111,0.986464,0.994142,0.993374,0:18:45
356.997317,0.000100,1.595317,0.539993,0.312561,0.202770,0.989178,0.984689,0.994862,0.992473,0:24:51
357.248826,0.000100,1.496245,0.504343,0.294784,0.192775,0.990410,0.987159,0.994527,0.992795,0:31:01
357.498323,0.000100,1.285173,0.434545,0.253093,0.162990,0.988574,0.983774,0.994078,0.992671,0:37:07
357.747820,0.000100,1.581836,0.537320,0.308160,0.199037,0.987607,0.982078,0.994329,0.991942,0:43:10
357.997317,0.000100,1.601813,0.540794,0.315213,0.205012,0.988980,0.984279,0.994677,0.992684,0:49:13
358.248826,0.000100,1.499522,0.504493,0.296251,0.194284,0.989081,0.984698,0.994221,0.992707,0:55:22
358.498323,0.000100,1.403662,0.472381,0.277720,0.181179,0.989999,0.985967,0.994588,0.993476,1:01:24
358.747820,0.000100,1.556359,0.526013,0.305998,0.198335,0.988809,0.983955,0.994993,0.992333,1:07:27
358.997317,0.000100,1.622807,0.550559,0.316986,0.204704,0.988978,0.984209,0.994448,0.993047,1:13:31
359.248826,0.000100,1.615206,0.546715,0.315658,0.206118,0.988468,0.984076,0.993140,0.992582,1:19:39
359.498323,0.000100,1.563909,0.528535,0.309298,0.197542,0.988615,0.983683,0.993883,0.993211,1:25:42
359.747820,0.000100,1.486779,0.504082,0.291831,0.186783,0.988341,0.983207,0.993857,0.993094,1:31:46
359.997317,0.000100,1.653951,0.559804,0.322543,0.211800,0.989497,0.985150,0.994309,0.993376,1:37:49
360.248826,0.000100,1.534362,0.520314,0.299301,0.194433,0.989634,0.985289,0.994233,0.993727,1:43:58
360.498323,0.000100,1.413177,0.476890,0.277627,0.181771,0.988594,0.983795,0.993931,0.992856,1:50:01
360.747820,0.000100,1.575768,0.532894,0.311027,0.198952,0.989839,0.985713,0.994465,0.993462,1:56:05
360.997317,0.000100,1.481672,0.501608,0.287908,0.190548,0.988706,0.984122,0.993710,0.992868,2:02:09
361.248826,0.000099,1.577089,0.533340,0.307629,0.202780,0.989822,0.985991,0.994652,0.992656,2:08:17
361.498323,0.000099,1.535200,0.519109,0.303333,0.193650,0.989009,0.985426,0.992729,0.992455,2:14:20
361.747820,0.000099,1.454524,0.492414,0.285625,0.184071,0.989705,0.986358,0.993351,0.992752,2:20:24
361.997317,0.000099,1.627155,0.550777,0.318827,0.206774,0.988642,0.983233,0.995540,0.992559,2:26:27
362.248826,0.000099,1.652803,0.562233,0.319472,0.208866,0.989338,0.984942,0.994394,0.993075,2:32:37
362.498323,0.000099,1.429457,0.482977,0.280306,0.183197,0.989722,0.985592,0.994675,0.993029,2:38:40
362.747820,0.000099,1.485201,0.499511,0.292145,0.194035,0.988258,0.982994,0.993790,0.993253,2:44:42
362.997317,0.000099,1.580603,0.534080,0.309585,0.202858,0.988500,0.982937,0.994917,0.993211,2:50:45
363.248826,0.000099,1.746957,0.592223,0.342722,0.219790,0.988914,0.984617,0.993834,0.992587,2:56:53
363.498323,0.000099,1.607699,0.543646,0.315013,0.205395,0.989196,0.985115,0.994054,0.992501,3:02:57
363.747820,0.000099,1.502630,0.508184,0.294167,0.192095,0.989492,0.985799,0.993428,0.992943,3:08:59
363.997317,0.000099,1.609007,0.543126,0.315700,0.207056,0.989255,0.984583,0.994747,0.993105,3:15:02
364.248826,0.000098,1.689462,0.572435,0.328908,0.215682,0.988607,0.983494,0.994463,0.992978,3:21:09
364.498323,0.000098,1.508141,0.510973,0.294904,0.191290,0.988126,0.982863,0.994562,0.992217,3:27:12
364.747820,0.000098,1.631916,0.551679,0.320414,0.208143,0.989296,0.984567,0.994946,0.993105,3:33:16
364.997317,0.000098,1.384708,0.465803,0.273255,0.179847,0.989247,0.984739,0.994188,0.993321,3:39:19
365.248826,0.000098,1.388538,0.467145,0.275268,0.178981,0.988551,0.983774,0.994059,0.992595,3:45:27
365.498323,0.000098,1.657068,0.561212,0.324707,0.209937,0.988678,0.983770,0.993972,0.993202,3:51:29
365.747820,0.000098,1.511175,0.510987,0.295140,0.194063,0.988348,0.982885,0.994702,0.992920,3:57:32
365.997317,0.000098,1.516172,0.510526,0.299244,0.195875,0.988817,0.984557,0.993710,0.992443,4:03:34
366.248826,0.000098,1.470411,0.498126,0.287711,0.186449,0.989898,0.986180,0.994607,0.992623,4:09:41
