epoch,lr,loss,root_loss,vowel_loss,consonant_loss,kaggle,root,vowel,cons,time
162.499801,0.000956,1.497231,0.533443,0.256805,0.173540,0.972457,0.958677,0.987269,0.985206,0:09:38
162.999801,0.000956,1.529510,0.546670,0.261350,0.174820,0.972021,0.958048,0.987579,0.984408,0:18:44
163.499801,0.000913,1.513895,0.539301,0.261044,0.174250,0.972241,0.958811,0.986669,0.984672,0:27:49
163.999801,0.000913,1.473196,0.524471,0.252659,0.171594,0.972095,0.957680,0.988075,0.984946,0:36:54
164.499801,0.000871,1.530363,0.545908,0.262242,0.176305,0.972524,0.959048,0.987204,0.984796,0:45:58
164.999801,0.000871,1.542047,0.549977,0.264653,0.177440,0.972455,0.958479,0.987368,0.985494,0:55:03
165.499801,0.000829,1.510137,0.537493,0.259766,0.175385,0.971833,0.956849,0.987502,0.986132,1:04:14
165.999801,0.000829,1.482181,0.527142,0.255033,0.172865,0.972525,0.958286,0.987859,0.985670,1:13:25
166.499801,0.000789,1.458306,0.516993,0.252776,0.171544,0.972861,0.959083,0.987605,0.985674,1:22:38
166.999801,0.000789,1.486673,0.529088,0.255653,0.172844,0.973047,0.959175,0.987921,0.985917,1:31:56
167.499801,0.000750,1.470642,0.523659,0.252864,0.170460,0.972604,0.959038,0.987361,0.984979,1:41:16
167.999801,0.000750,1.452283,0.516998,0.249430,0.168857,0.972173,0.958462,0.987460,0.984306,1:50:36
168.499801,0.000712,1.481860,0.527024,0.255018,0.172794,0.972727,0.958749,0.987865,0.985545,1:59:54
168.999801,0.000712,1.465604,0.522281,0.252345,0.168698,0.972692,0.958837,0.987697,0.985397,2:09:11
169.499801,0.000675,1.489221,0.528393,0.257436,0.175000,0.972853,0.959250,0.987408,0.985504,2:18:30
169.999801,0.000675,1.458376,0.517589,0.251425,0.171773,0.972568,0.958896,0.987369,0.985110,2:27:49
170.499801,0.000640,1.511868,0.537485,0.261258,0.175640,0.972574,0.958654,0.987182,0.985806,2:37:05
170.999801,0.000640,1.451750,0.514164,0.253217,0.170205,0.972713,0.958645,0.987859,0.985702,2:46:23
171.499801,0.000605,1.501313,0.533992,0.258643,0.174685,0.972413,0.958595,0.987379,0.985084,2:55:43
171.999801,0.000605,1.437762,0.510227,0.247808,0.169500,0.973029,0.959776,0.987569,0.984995,3:05:02
