epoch,lr,loss,root_loss,vowel_loss,consonant_loss,kaggle,root,vowel,cons,time
0.499665,0.001000,12.429584,4.671953,1.621583,1.464096,0.414903,0.192962,0.660662,0.613027,0:17:10
0.999665,0.001000,6.952032,2.603107,0.936521,0.809296,0.796422,0.700190,0.899451,0.885857,0:33:55
1.499665,0.001000,5.096627,1.828868,0.782111,0.656779,0.894778,0.845399,0.941423,0.946891,0:51:18
1.999665,0.001000,4.399149,1.538888,0.706381,0.614992,0.914301,0.882437,0.942169,0.950161,1:08:09
2.499665,0.001000,4.002930,1.408065,0.656640,0.530160,0.911350,0.870307,0.955343,0.949444,1:24:50
2.999665,0.001000,3.993653,1.386133,0.653093,0.568293,0.936476,0.907950,0.963188,0.966817,1:41:34
3.499665,0.001000,3.696499,1.273452,0.616614,0.532981,0.943504,0.914973,0.971399,0.972672,1:58:15
3.999665,0.001000,3.645342,1.263730,0.603140,0.514742,0.931613,0.902377,0.957232,0.964465,2:14:55
4.499665,0.001000,3.379445,1.171099,0.557586,0.479661,0.953268,0.931573,0.977589,0.972338,2:31:35
4.999665,0.001000,3.287843,1.151338,0.547443,0.437725,0.952881,0.932679,0.971779,0.974387,2:48:15
5.499665,0.001000,3.187743,1.104490,0.536156,0.442608,0.951131,0.933400,0.969408,0.968318,3:04:57
5.999665,0.001000,3.170945,1.095508,0.540708,0.439221,0.954765,0.936298,0.973047,0.973414,3:21:34
6.499665,0.001000,3.150091,1.087730,0.533321,0.441311,0.948602,0.935621,0.965169,0.957996,3:38:17
6.999665,0.001000,3.009656,1.036538,0.505551,0.431029,0.959695,0.941413,0.977155,0.978798,3:54:57
7.499665,0.001000,3.041502,1.056042,0.512101,0.417318,0.958670,0.939625,0.975196,0.980234,4:11:40
7.999665,0.001000,3.050618,1.056085,0.515459,0.422988,0.962552,0.945566,0.979214,0.979861,4:28:18
8.499665,0.001000,2.882874,1.000607,0.485296,0.396364,0.959317,0.942560,0.977697,0.974452,4:45:00
8.999665,0.001000,2.999796,1.039236,0.503740,0.417584,0.962543,0.944829,0.980629,0.979883,5:01:42
9.499665,0.001000,2.967056,1.024557,0.501842,0.416100,0.953776,0.931757,0.975553,0.976036,5:18:29
9.999665,0.001000,2.807470,0.964229,0.478639,0.400373,0.960092,0.943055,0.980980,0.973279,5:35:06
10.499665,0.001000,2.905503,1.002758,0.498258,0.401729,0.964847,0.948910,0.980538,0.981031,5:51:53
10.999665,0.001000,2.885615,0.993191,0.488269,0.410965,0.963811,0.946568,0.983192,0.978915,6:08:39
11.499665,0.001000,2.786926,0.965727,0.473218,0.382253,0.964806,0.947486,0.983102,0.981148,6:25:20
11.999665,0.001000,2.779770,0.961069,0.470657,0.386976,0.961751,0.943727,0.979608,0.979944,6:41:58
12.499665,0.001000,2.807791,0.965995,0.478218,0.397583,0.959917,0.946210,0.965853,0.981397,6:58:44
