epoch,lr,train_loss,val_loss,train_rocauc,val_rocauc,time
8.382716,0.000251,0.169206,,0.914600,0.914037,2:36:19
8.401920,0.000251,0.169115,,0.911883,0.908240,2:36:38
8.421125,0.000251,0.169239,,0.912523,0.911163,2:36:56
8.440329,0.000251,0.169218,,0.910672,0.909632,2:37:14
8.459534,0.000251,0.168730,,0.910448,0.910532,2:37:32
8.478738,0.000251,0.168054,,0.910441,0.908059,2:37:49
8.497942,0.000251,0.167817,,0.910951,0.906145,2:38:07
8.517147,0.000251,0.167144,,0.909812,0.910603,2:38:25
8.536351,0.000251,0.167561,,0.909535,0.916768,2:38:43
8.555556,0.000251,0.169755,,0.912099,0.918521,2:39:01
8.574760,0.000251,0.173141,,0.916678,0.918815,2:39:19
8.593964,0.000251,0.177185,,0.922127,0.912468,2:39:38
8.613169,0.000251,0.180639,,0.924046,0.923158,2:39:55
8.632373,0.000251,0.183352,,0.924781,0.917580,2:40:13
8.651578,0.000251,0.185850,,0.925364,0.919927,2:40:31
8.670782,0.000251,0.187276,,0.926285,0.920052,2:40:49
8.689986,0.000251,0.189436,,0.927009,0.915330,2:41:06
8.709191,0.000251,0.190777,,0.926919,0.904994,2:41:24
8.728395,0.000251,0.192081,,0.928017,0.906279,2:41:43
8.747599,0.000251,0.194201,,0.930213,0.909280,2:42:02
8.766804,0.000251,0.196876,,0.931730,0.913086,2:42:21
8.786008,0.000251,0.199813,,0.934389,0.904112,2:42:39
8.805213,0.000251,0.203313,,0.935631,0.896429,2:42:59
8.824417,0.000251,0.206412,,0.936800,0.897362,2:43:18
8.843621,0.000251,0.209339,,0.937276,0.904662,2:43:37
8.862826,0.000251,0.211683,,0.938471,0.908707,2:43:55
8.882030,0.000251,0.214030,,0.939762,0.902759,2:44:13
8.901235,0.000251,0.215975,,0.941005,0.905063,2:44:30
8.920439,0.000251,0.217822,,0.941151,0.903041,2:44:48
8.939643,0.000251,0.220085,,0.941501,0.900541,2:45:07
8.958848,0.000251,0.222248,,0.941620,0.898142,2:45:24
8.978052,0.000251,0.223285,,0.942247,0.911068,2:45:41
8.997257,0.000251,0.224038,,0.942068,0.914607,2:45:59
9.017833,0.000221,0.221738,,0.938955,0.920350,2:46:24
9.037037,0.000221,0.217213,,0.939224,0.920456,2:46:37
9.056241,0.000221,0.211700,,0.936804,0.920439,2:46:51
9.075446,0.000221,0.208220,,0.932059,0.921123,2:47:09
9.094650,0.000221,0.203730,,0.928380,0.920050,2:47:26
9.113855,0.000221,0.194523,,0.928780,0.919049,2:47:44
9.133059,0.000221,0.192547,,0.924039,0.921049,2:48:02
9.152263,0.000221,0.188638,,0.924067,0.920233,2:48:19
9.171468,0.000221,0.185883,,0.925199,0.920461,2:48:36
9.190672,0.000221,0.183412,,0.923275,0.920284,2:48:54
9.209877,0.000221,0.179518,,0.925042,0.918999,2:49:12
9.229081,0.000221,0.178317,,0.922107,0.920661,2:49:31
9.248285,0.000221,0.175579,,0.923061,0.919733,2:49:49
9.267490,0.000221,0.175217,,0.919439,0.918346,2:50:07
9.286694,0.000221,0.174654,,0.918901,0.918749,2:50:25
9.305898,0.000221,0.173651,,0.917937,0.918506,2:50:42
9.325103,0.000221,0.172435,,0.917897,0.916570,2:50:59
9.344307,0.000221,0.171472,,0.916324,0.914785,2:51:17
9.363512,0.000221,0.171199,,0.917439,0.916822,2:51:36
9.382716,0.000221,0.170787,,0.915956,0.919167,2:51:56
9.401920,0.000221,0.170430,,0.914132,0.917819,2:52:13
9.421125,0.000221,0.170086,,0.914040,0.920740,2:52:31
9.440329,0.000221,0.169407,,0.914833,0.921772,2:52:49
9.459534,0.000221,0.169166,,0.913593,0.922643,2:53:08
9.478738,0.000221,0.168751,,0.913620,0.922234,2:53:25
9.497942,0.000221,0.168833,,0.914094,0.919953,2:53:43
9.517147,0.000221,0.168314,,0.913266,0.921418,2:54:00
9.536351,0.000221,0.167868,,0.913464,0.920038,2:54:17
9.555556,0.000221,0.170275,,0.916236,0.923174,2:54:33
9.574760,0.000221,0.174042,,0.918615,0.921844,2:54:57
9.593964,0.000221,0.177246,,0.922798,0.919371,2:55:11
9.613169,0.000221,0.180528,,0.925187,0.924809,2:55:26
9.632373,0.000221,0.183251,,0.926222,0.923680,2:55:50
9.651578,0.000221,0.185800,,0.926538,0.920962,2:56:04
9.670782,0.000221,0.187501,,0.928034,0.914589,2:56:21
9.689986,0.000221,0.189167,,0.928291,0.906530,2:56:39
9.709191,0.000221,0.189916,,0.929485,0.907688,2:56:56
9.728395,0.000221,0.190737,,0.930441,0.909900,2:57:14
9.747599,0.000221,0.192459,,0.933035,0.912315,2:57:32
9.766804,0.000221,0.195084,,0.934694,0.918762,2:57:49
9.786008,0.000221,0.197450,,0.936695,0.918536,2:58:06
9.805213,0.000221,0.200034,,0.937724,0.914213,2:58:23
9.824417,0.000221,0.203141,,0.938445,0.913466,2:58:40
9.843621,0.000221,0.205389,,0.939786,0.912159,2:58:57
9.862826,0.000221,0.207918,,0.941953,0.910614,2:59:14
9.882030,0.000221,0.209927,,0.943201,0.900198,2:59:31
9.901235,0.000221,0.212203,,0.943811,0.902699,2:59:49
9.920439,0.000221,0.214285,,0.944117,0.907190,3:00:07
9.939643,0.000221,0.216150,,0.945016,0.893899,3:00:25
9.958848,0.000221,0.218111,,0.945268,0.896653,3:00:43
9.978052,0.000221,0.219811,,0.945584,0.891979,3:01:01
9.997257,0.000221,0.219900,,0.945853,0.909821,3:01:19
10.017833,0.000197,0.240863,,0.930148,0.917648,3:01:44
10.037037,0.000197,0.222481,,0.929959,0.917624,3:01:58
10.056241,0.000197,0.213694,,0.933074,0.919499,3:02:14
10.075446,0.000197,0.201730,,0.938468,0.919670,3:02:32
10.094650,0.000197,0.197073,,0.935626,0.922611,3:02:50
10.113855,0.000197,0.192263,,0.937772,0.924410,3:03:09
10.133059,0.000197,0.189581,,0.935947,0.923366,3:03:27
10.152263,0.000197,0.185174,,0.933056,0.920053,3:03:44
10.171468,0.000197,0.185054,,0.928653,0.922160,3:04:02
10.190672,0.000197,0.183882,,0.926691,0.924322,3:04:20
10.209877,0.000197,0.180955,,0.928962,0.923104,3:04:38
10.229081,0.000197,0.178008,,0.928035,0.921009,3:04:56
10.248285,0.000197,0.175908,,0.927792,0.919845,3:05:14
10.267490,0.000197,0.173993,,0.928041,0.920541,3:05:32
10.286694,0.000197,0.173232,,0.925899,0.921191,3:05:49
10.305898,0.000197,0.172196,,0.925103,0.921686,3:06:06
10.325103,0.000197,0.171005,,0.925074,0.919878,3:06:24
10.344307,0.000197,0.169916,,0.925656,0.918181,3:06:42
10.363512,0.000197,0.169480,,0.926402,0.920190,3:06:59
10.382716,0.000197,0.169223,,0.924864,0.920368,3:07:17
10.401920,0.000197,0.169196,,0.924050,0.917993,3:07:37
10.421125,0.000197,0.168735,,0.924931,0.919097,3:07:55
10.440329,0.000197,0.168087,,0.923235,0.918176,3:08:13
10.459534,0.000197,0.167938,,0.921676,0.918384,3:08:31
10.478738,0.000197,0.168141,,0.921548,0.919720,3:08:49
10.497942,0.000197,0.167680,,0.921874,0.916163,3:09:07
10.517147,0.000197,0.167103,,0.921515,0.910942,3:09:25
10.536351,0.000197,0.166913,,0.920644,0.910152,3:09:43
10.555556,0.000197,0.168498,,0.923437,0.917646,3:10:01
10.574760,0.000197,0.171596,,0.926675,0.921769,3:10:20
10.593964,0.000197,0.175521,,0.928586,0.918939,3:10:37
10.613169,0.000197,0.178778,,0.929790,0.916425,3:10:55
10.632373,0.000197,0.181032,,0.932074,0.908359,3:11:13
10.651578,0.000197,0.183192,,0.932664,0.910343,3:11:31
10.670782,0.000197,0.184805,,0.933217,0.916180,3:11:49
10.689986,0.000197,0.185705,,0.935027,0.914066,3:12:07
10.709191,0.000197,0.187220,,0.935534,0.910934,3:12:25
10.728395,0.000197,0.188526,,0.936101,0.908871,3:12:44
10.747599,0.000197,0.190532,,0.937722,0.913507,3:13:02
10.766804,0.000197,0.193293,,0.939681,0.913627,3:13:21
10.786008,0.000197,0.195434,,0.941433,0.914211,3:13:40
10.805213,0.000197,0.198370,,0.942798,0.909678,3:13:58
10.824417,0.000197,0.200765,,0.943518,0.915028,3:14:19
10.843621,0.000197,0.203336,,0.944779,0.915016,3:14:38
10.862826,0.000197,0.205761,,0.946134,0.913730,3:14:58
10.882030,0.000197,0.207492,,0.947915,0.913420,3:15:15
10.901235,0.000197,0.209088,,0.948926,0.914239,3:15:33
10.920439,0.000197,0.210906,,0.949095,0.905767,3:15:51
10.939643,0.000197,0.212440,,0.949434,0.902750,3:16:09
10.958848,0.000197,0.214521,,0.949847,0.900279,3:16:27
10.978052,0.000197,0.216050,,0.949741,0.899438,3:16:46
10.997257,0.000197,0.216948,,0.949725,0.910973,3:17:04
11.017833,0.000177,0.200849,,0.966696,0.918632,3:17:29
11.037037,0.000177,0.200103,,0.959346,0.917249,3:17:42
11.056241,0.000177,0.191336,,0.958827,0.911122,3:17:59
11.075446,0.000177,0.189554,,0.947760,0.913171,3:18:17
11.094650,0.000177,0.184568,,0.942984,0.910701,3:18:34
11.113855,0.000177,0.180537,,0.940983,0.912303,3:18:51
11.133059,0.000177,0.178445,,0.940267,0.916503,3:19:09
11.152263,0.000177,0.176855,,0.936244,0.920986,3:19:28
11.171468,0.000177,0.174239,,0.932981,0.919882,3:19:46
11.190672,0.000177,0.173572,,0.926985,0.920659,3:20:04
11.209877,0.000177,0.171613,,0.927203,0.921287,3:20:21
11.229081,0.000177,0.170190,,0.927545,0.921998,3:20:39
11.248285,0.000177,0.168817,,0.926349,0.922269,3:20:57
11.267490,0.000177,0.168078,,0.924981,0.922289,3:21:15
11.286694,0.000177,0.167876,,0.925414,0.925205,3:21:34
11.305898,0.000177,0.166766,,0.925378,0.923688,3:21:58
11.325103,0.000177,0.165452,,0.925240,0.922213,3:22:11
11.344307,0.000177,0.164426,,0.925290,0.921310,3:22:27
11.363512,0.000177,0.164045,,0.923277,0.922103,3:22:45
11.382716,0.000177,0.164985,,0.923528,0.923009,3:23:04
11.401920,0.000177,0.164563,,0.923810,0.922555,3:23:22
11.421125,0.000177,0.163574,,0.922798,0.918757,3:23:41
11.440329,0.000177,0.163373,,0.922482,0.917361,3:23:58
11.459534,0.000177,0.163320,,0.920444,0.918672,3:24:16
11.478738,0.000177,0.164053,,0.917896,0.918534,3:24:33
11.497942,0.000177,0.164204,,0.917266,0.918988,3:24:51
11.517147,0.000177,0.163430,,0.918026,0.914968,3:25:09
11.536351,0.000177,0.163455,,0.916250,0.914801,3:25:26
11.555556,0.000177,0.165023,,0.920545,0.922979,3:25:44
11.574760,0.000177,0.168166,,0.923996,0.928453,3:26:02
11.593964,0.000177,0.171336,,0.928691,0.925887,3:26:26
11.613169,0.000177,0.175259,,0.930315,0.922131,3:26:40
11.632373,0.000177,0.178056,,0.931455,0.921191,3:26:55
11.651578,0.000177,0.180208,,0.932972,0.919585,3:27:13
11.670782,0.000177,0.182420,,0.933546,0.918439,3:27:29
11.689986,0.000177,0.184058,,0.934459,0.915128,3:27:46
11.709191,0.000177,0.185285,,0.935242,0.904474,3:28:03
11.728395,0.000177,0.185922,,0.937107,0.911573,3:28:21
11.747599,0.000177,0.187425,,0.937283,0.911243,3:28:38
11.766804,0.000177,0.190076,,0.938795,0.920378,3:28:54
11.786008,0.000177,0.192518,,0.940774,0.922530,3:29:11
11.805213,0.000177,0.195211,,0.942611,0.919015,3:29:28
11.824417,0.000177,0.197166,,0.943892,0.913859,3:29:47
11.843621,0.000177,0.198912,,0.945603,0.912305,3:30:04
11.862826,0.000177,0.201098,,0.947556,0.910112,3:30:21
11.882030,0.000177,0.202980,,0.949048,0.908538,3:30:38
11.901235,0.000177,0.205244,,0.949583,0.900890,3:30:55
11.920439,0.000177,0.207076,,0.950441,0.904115,3:31:12
11.939643,0.000177,0.208935,,0.951359,0.904588,3:31:28
11.958848,0.000177,0.210251,,0.951791,0.904648,3:31:45
11.978052,0.000177,0.211780,,0.951952,0.905766,3:32:04
11.997257,0.000177,0.212132,,0.952285,0.911699,3:32:21
12.017833,0.000162,0.211825,,0.958932,0.915708,3:32:46
12.037037,0.000162,0.213270,,0.943439,0.915282,3:32:59
12.056241,0.000162,0.201570,,0.945942,0.916356,3:33:13
12.075446,0.000162,0.197102,,0.946149,0.921834,3:33:30
12.094650,0.000162,0.188553,,0.947418,0.922024,3:33:47
12.113855,0.000162,0.184617,,0.947073,0.922946,3:34:04
12.133059,0.000162,0.180962,,0.946337,0.925021,3:34:21
12.152263,0.000162,0.178917,,0.944915,0.926722,3:34:38
12.171468,0.000162,0.175997,,0.941475,0.925781,3:34:55
12.190672,0.000162,0.174351,,0.940979,0.925526,3:35:13
12.209877,0.000162,0.172033,,0.940089,0.925113,3:35:30
12.229081,0.000162,0.171458,,0.940837,0.925205,3:35:48
12.248285,0.000162,0.169473,,0.940692,0.923354,3:36:05
12.267490,0.000162,0.168725,,0.938164,0.922399,3:36:23
12.286694,0.000162,0.167430,,0.938831,0.923681,3:36:41
12.305898,0.000162,0.166561,,0.937719,0.924474,3:36:58
12.325103,0.000162,0.165854,,0.935661,0.922155,3:37:15
12.344307,0.000162,0.164807,,0.934711,0.920850,3:37:33
12.363512,0.000162,0.165214,,0.930406,0.920743,3:37:50
12.382716,0.000162,0.165505,,0.927530,0.920509,3:38:07
12.401920,0.000162,0.165129,,0.927805,0.920255,3:38:24
12.421125,0.000162,0.165067,,0.928326,0.918368,3:38:41
12.440329,0.000162,0.165053,,0.926334,0.916468,3:38:58
12.459534,0.000162,0.164537,,0.926708,0.915296,3:39:15
12.478738,0.000162,0.163691,,0.927273,0.913604,3:39:32
12.497942,0.000162,0.164571,,0.925347,0.914015,3:39:49
12.517147,0.000162,0.164287,,0.925624,0.913658,3:40:06
12.536351,0.000162,0.163967,,0.924362,0.911124,3:40:23
12.555556,0.000162,0.165327,,0.925971,0.920961,3:40:40
12.574760,0.000162,0.168211,,0.929596,0.923206,3:40:58
12.593964,0.000162,0.172247,,0.931240,0.919565,3:41:15
12.613169,0.000162,0.175877,,0.932957,0.920819,3:41:33
12.632373,0.000162,0.178310,,0.934584,0.927023,3:41:50
12.651578,0.000162,0.180126,,0.935747,0.928168,3:42:08
12.670782,0.000162,0.181513,,0.937598,0.923894,3:42:25
12.689986,0.000162,0.182700,,0.938662,0.912608,3:42:42
12.709191,0.000162,0.184413,,0.937719,0.917445,3:42:59
12.728395,0.000162,0.185416,,0.939539,0.916504,3:43:15
12.747599,0.000162,0.187459,,0.940217,0.916876,3:43:33
12.766804,0.000162,0.189427,,0.942194,0.920424,3:43:50
12.786008,0.000162,0.190895,,0.944782,0.922010,3:44:08
12.805213,0.000162,0.193373,,0.945763,0.915512,3:44:25
12.824417,0.000162,0.195622,,0.947084,0.919603,3:44:43
12.843621,0.000162,0.197747,,0.948651,0.919687,3:45:00
12.862826,0.000162,0.199701,,0.949940,0.915296,3:45:16
12.882030,0.000162,0.201334,,0.950922,0.913563,3:45:33
12.901235,0.000162,0.202730,,0.951903,0.910186,3:45:50
12.920439,0.000162,0.204792,,0.952741,0.901946,3:46:07
12.939643,0.000162,0.206678,,0.953086,0.904831,3:46:25
12.958848,0.000162,0.208149,,0.953394,0.905157,3:46:43
12.978052,0.000162,0.209453,,0.954057,0.907002,3:47:01
12.997257,0.000162,0.210256,,0.954381,0.905971,3:47:19
13.017833,0.000149,0.229662,,0.956067,0.914556,3:47:43
13.037037,0.000149,0.220732,,0.936212,0.916198,3:47:57
13.056241,0.000149,0.203795,,0.944213,0.919156,3:48:14
13.075446,0.000149,0.194866,,0.948848,0.920080,3:48:32
13.094650,0.000149,0.192308,,0.947296,0.922981,3:48:49
13.113855,0.000149,0.187241,,0.945910,0.923878,3:49:06
13.133059,0.000149,0.184597,,0.943108,0.925137,3:49:23
13.152263,0.000149,0.181461,,0.943370,0.925088,3:49:40
13.171468,0.000149,0.177537,,0.946133,0.925100,3:49:57
13.190672,0.000149,0.175697,,0.943327,0.924630,3:50:14
13.209877,0.000149,0.175014,,0.942417,0.925171,3:50:31
13.229081,0.000149,0.172497,,0.942009,0.925237,3:50:48
13.248285,0.000149,0.171335,,0.939740,0.923376,3:51:07
13.267490,0.000149,0.169990,,0.938566,0.922998,3:51:26
13.286694,0.000149,0.169084,,0.938851,0.924235,3:51:44
13.305898,0.000149,0.168339,,0.937109,0.923160,3:52:01
13.325103,0.000149,0.167482,,0.936413,0.923362,3:52:19
13.344307,0.000149,0.165821,,0.935803,0.923054,3:52:36
13.363512,0.000149,0.166012,,0.932870,0.922337,3:52:53
13.382716,0.000149,0.166261,,0.930804,0.923902,3:53:10
13.401920,0.000149,0.166012,,0.930186,0.922419,3:53:26
13.421125,0.000149,0.165248,,0.930207,0.918884,3:53:43
13.440329,0.000149,0.165581,,0.929345,0.920267,3:53:59
13.459534,0.000149,0.165559,,0.928301,0.923280,3:54:16
13.478738,0.000149,0.165373,,0.928311,0.922297,3:54:32
13.497942,0.000149,0.165315,,0.928227,0.921328,3:54:49
13.517147,0.000149,0.164795,,0.928735,0.918380,3:55:06
13.536351,0.000149,0.164091,,0.929184,0.919599,3:55:24
13.555556,0.000149,0.165290,,0.930369,0.924362,3:55:42
13.574760,0.000149,0.167840,,0.933591,0.925039,3:56:00
13.593964,0.000149,0.172021,,0.936625,0.927019,3:56:18
13.613169,0.000149,0.174900,,0.937912,0.926078,3:56:36
13.632373,0.000149,0.177053,,0.938359,0.927803,3:56:53
13.651578,0.000149,0.179080,,0.939996,0.926544,3:57:11
13.670782,0.000149,0.180516,,0.941319,0.926191,3:57:29
13.689986,0.000149,0.181834,,0.942025,0.922018,3:57:47
13.709191,0.000149,0.182801,,0.943063,0.916493,3:58:05
13.728395,0.000149,0.183893,,0.943580,0.911247,3:58:23
13.747599,0.000149,0.185202,,0.945412,0.916479,3:58:41
13.766804,0.000149,0.187226,,0.946336,0.919801,3:58:59
13.786008,0.000149,0.189689,,0.948096,0.922039,3:59:16
13.805213,0.000149,0.191364,,0.949958,0.917565,3:59:35
13.824417,0.000149,0.193617,,0.950764,0.915471,3:59:53
13.843621,0.000149,0.195304,,0.952069,0.906626,4:00:11
13.862826,0.000149,0.197757,,0.953032,0.904656,4:00:29
13.882030,0.000149,0.199801,,0.954463,0.909715,4:00:47
13.901235,0.000149,0.201598,,0.954878,0.901780,4:01:06
13.920439,0.000149,0.202979,,0.955669,0.902062,4:01:24
13.939643,0.000149,0.204227,,0.956397,0.891079,4:01:42
13.958848,0.000149,0.205679,,0.956790,0.893103,4:02:00
13.978052,0.000149,0.207161,,0.956778,0.899588,4:02:19
13.997257,0.000149,0.207600,,0.956994,0.907456,4:02:38
14.017833,0.000140,0.223375,,0.953678,0.914449,4:03:02
14.037037,0.000140,0.220411,,0.947102,0.912570,4:03:16
14.056241,0.000140,0.204271,,0.951977,0.913832,4:03:35
14.075446,0.000140,0.198693,,0.948603,0.914578,4:03:54
14.094650,0.000140,0.192324,,0.943336,0.917959,4:04:12
14.113855,0.000140,0.186846,,0.944736,0.918499,4:04:31
14.133059,0.000140,0.183975,,0.939436,0.918027,4:04:50
14.152263,0.000140,0.181662,,0.939636,0.920332,4:05:08
14.171468,0.000140,0.179238,,0.938390,0.919338,4:05:26
14.190672,0.000140,0.178582,,0.934900,0.919633,4:05:44
14.209877,0.000140,0.176471,,0.935942,0.918138,4:06:02
14.229081,0.000140,0.173981,,0.938531,0.919143,4:06:20
14.248285,0.000140,0.171734,,0.938987,0.917641,4:06:39
14.267490,0.000140,0.170898,,0.939611,0.918198,4:06:57
14.286694,0.000140,0.170528,,0.937634,0.918420,4:07:15
14.305898,0.000140,0.169442,,0.934676,0.915774,4:07:33
14.325103,0.000140,0.167769,,0.935365,0.913044,4:07:51
14.344307,0.000140,0.166775,,0.930412,0.912455,4:08:09
14.363512,0.000140,0.166215,,0.930348,0.912216,4:08:26
14.382716,0.000140,0.166528,,0.929254,0.918470,4:08:44
14.401920,0.000140,0.166017,,0.928585,0.918645,4:09:02
14.421125,0.000140,0.165803,,0.927592,0.916014,4:09:20
14.440329,0.000140,0.165082,,0.929363,0.915469,4:09:39
14.459534,0.000140,0.165117,,0.927783,0.913737,4:09:57
14.478738,0.000140,0.164572,,0.927627,0.912880,4:10:15
14.497942,0.000140,0.164913,,0.926659,0.914751,4:10:33
14.517147,0.000140,0.164399,,0.927282,0.916014,4:10:51
14.536351,0.000140,0.163979,,0.927020,0.913834,4:11:09
14.555556,0.000140,0.164494,,0.928562,0.916696,4:11:28
14.574760,0.000140,0.167006,,0.930484,0.922408,4:11:47
14.593964,0.000140,0.171202,,0.933385,0.922637,4:12:07
14.613169,0.000140,0.174185,,0.936261,0.923148,4:12:25
14.632373,0.000140,0.176086,,0.938359,0.923685,4:12:43
14.651578,0.000140,0.177788,,0.940368,0.924368,4:13:01
14.670782,0.000140,0.179924,,0.940856,0.922587,4:13:19
14.689986,0.000140,0.180950,,0.942042,0.919596,4:13:37
14.709191,0.000140,0.182200,,0.942795,0.915607,4:13:55
14.728395,0.000140,0.183122,,0.943664,0.914798,4:14:13
14.747599,0.000140,0.184457,,0.944727,0.911548,4:14:31
14.766804,0.000140,0.185465,,0.947321,0.920983,4:14:49
14.786008,0.000140,0.187350,,0.949869,0.920325,4:15:07
14.805213,0.000140,0.189105,,0.951101,0.916441,4:15:26
14.824417,0.000140,0.191871,,0.952435,0.915249,4:15:43
14.843621,0.000140,0.193880,,0.953210,0.920507,4:16:01
14.862826,0.000140,0.195328,,0.954644,0.915030,4:16:18
14.882030,0.000140,0.197182,,0.955312,0.914483,4:16:36
14.901235,0.000140,0.198821,,0.956501,0.916360,4:16:54
14.920439,0.000140,0.200442,,0.956854,0.913225,4:17:14
14.939643,0.000140,0.201908,,0.957283,0.905715,4:17:32
14.958848,0.000140,0.203431,,0.957716,0.898736,4:17:49
14.978052,0.000140,0.204518,,0.958324,0.903967,4:18:08
14.997257,0.000140,0.205470,,0.958433,0.901026,4:18:25
