epoch,lr,loss,root_loss,vowel_loss,consonant_loss,kaggle,root,vowel,cons,time
138.498994,0.000100,1.829639,0.603635,0.333466,0.288903,0.984645,0.976651,0.993083,0.992195,0:22:18
138.998659,0.000100,1.716266,0.568033,0.317466,0.262734,0.984035,0.975610,0.992720,0.992200,0:44:03
139.498994,0.000100,1.745010,0.578326,0.319870,0.268488,0.984803,0.976989,0.993546,0.991688,1:05:50
139.998659,0.000100,1.769754,0.590559,0.327721,0.260915,0.984374,0.976008,0.993628,0.991852,1:27:35
140.498994,0.000100,1.687704,0.556939,0.310799,0.263026,0.984029,0.975786,0.993161,0.991383,1:49:21
140.998659,0.000100,1.928424,0.640216,0.351103,0.296890,0.984391,0.976146,0.994044,0.991229,2:11:00
141.498994,0.000100,1.755988,0.582383,0.324621,0.266601,0.984841,0.977181,0.993240,0.991764,2:32:44
141.998659,0.000100,1.823609,0.605252,0.334981,0.278126,0.984504,0.976059,0.993890,0.992008,2:54:27
142.498994,0.000100,1.778868,0.593597,0.321035,0.270639,0.984327,0.975999,0.993460,0.991848,3:16:06
142.998659,0.000100,1.715397,0.568852,0.315013,0.262682,0.984707,0.976149,0.994177,0.992353,3:37:43
143.498994,0.000100,1.656335,0.543901,0.307012,0.261520,0.984911,0.976781,0.993799,0.992284,3:59:27
143.998659,0.000100,1.814834,0.604733,0.332483,0.272884,0.984933,0.977234,0.993230,0.992035,4:21:07
144.498994,0.000100,1.769988,0.584097,0.320214,0.281580,0.984757,0.976914,0.993026,0.992175,4:42:52
144.998659,0.000100,1.752801,0.580960,0.321091,0.269789,0.984953,0.977079,0.993367,0.992289,5:04:31
145.498994,0.000100,1.785162,0.594687,0.326871,0.268916,0.985558,0.977892,0.994192,0.992259,5:26:16
145.998659,0.000100,1.625124,0.534895,0.299233,0.256102,0.984865,0.976780,0.993953,0.991949,5:47:56
146.498994,0.000100,1.785252,0.585763,0.330478,0.283249,0.984840,0.976828,0.993585,0.992122,6:09:38
146.998659,0.000100,1.814445,0.601913,0.330673,0.279947,0.984552,0.976493,0.993341,0.991883,6:31:19
147.498994,0.000100,1.742215,0.576459,0.320652,0.268645,0.984905,0.977121,0.993496,0.991885,6:53:03
147.998659,0.000100,1.887848,0.626475,0.347195,0.287704,0.983880,0.975328,0.993425,0.991437,7:14:42
148.498994,0.000100,1.642913,0.540931,0.303326,0.257724,0.984658,0.976464,0.993830,0.991875,7:36:23
148.998659,0.000100,1.746190,0.575151,0.320680,0.275208,0.984849,0.976828,0.993916,0.991822,7:58:01
149.498994,0.000100,1.804518,0.596593,0.333120,0.278211,0.984475,0.976542,0.993006,0.991810,8:19:45
149.998659,0.000100,1.803221,0.599494,0.329282,0.274951,0.984517,0.976714,0.992812,0.991827,8:41:26
150.498994,0.000100,1.653991,0.546384,0.307947,0.253277,0.984806,0.976906,0.993395,0.992015,9:03:09
150.998659,0.000100,1.732261,0.571797,0.317949,0.270718,0.984824,0.976898,0.993809,0.991690,9:24:50
151.498994,0.000100,1.684819,0.557257,0.309536,0.260768,0.983477,0.974107,0.993774,0.991921,9:46:33
