loss,root_loss,vowel_loss,consonant_loss,val_loss,val_root_loss,val_vowel_loss,val_consonant_loss,lr
0.079127839148818,0.026076650246977806,0.014702947810292244,0.012271537445485592,0.7687137796942836,0.2937350273132324,0.08899451792240143,0.09224894642829895,0.0006916503771208227
0.08101328873437957,0.02692880667746067,0.013671902008354664,0.013483753427863121,2.375052317615378,0.6687156558036804,0.8058022856712341,0.23181813955307007,0.0006548539968207479
0.06918512763491695,0.022949593141674995,0.011904530227184296,0.011381368152797222,2.233871304466679,0.6338107585906982,0.8641948103904724,0.10205429047346115,0.0006171059794723988
0.06068784062884068,0.019801249727606773,0.011175566352903843,0.009909765794873238,0.774249551359992,0.29150253534317017,0.09749383479356766,0.09375113248825073,0.0005786390393041074
0.0514982673762832,0.016630403697490692,0.009772803634405136,0.008464683778584003,2.709896516104132,0.7369584441184998,1.1432549953460693,0.09272356331348419,0.0005396903143264353
