epoch,lr,loss,root_loss,vowel_loss,consonant_loss,kaggle,root,vowel,cons,time
200.499204,0.000285,3.053562,1.056964,0.572476,0.367158,0.973317,0.961123,0.987039,0.983985,0:08:48
200.999204,0.000285,3.044707,1.053828,0.569645,0.367405,0.972821,0.960034,0.987463,0.983753,0:16:52
201.499204,0.000274,2.944600,1.015990,0.554236,0.358384,0.973102,0.960541,0.986988,0.984337,0:24:53
201.999204,0.000274,3.009763,1.041478,0.564517,0.362291,0.973688,0.961397,0.986782,0.985178,0:32:49
202.499204,0.000263,2.937623,1.014080,0.553062,0.356401,0.973558,0.961836,0.987231,0.983328,0:40:50
202.999204,0.000263,2.984659,1.030560,0.561503,0.362036,0.972902,0.960548,0.986942,0.983569,0:48:40
203.499204,0.000252,2.977187,1.029476,0.558941,0.359294,0.973466,0.960736,0.986648,0.985745,0:56:38
203.999204,0.000252,2.974186,1.027939,0.560948,0.357359,0.974193,0.962091,0.987086,0.985506,1:04:28
204.499204,0.000242,3.055648,1.059209,0.569509,0.367720,0.973096,0.960920,0.986977,0.983567,1:12:16
204.999204,0.000242,2.893072,0.996237,0.546437,0.354161,0.972625,0.960560,0.986435,0.982944,1:20:05
205.499204,0.000232,3.009251,1.041756,0.564277,0.361462,0.973028,0.961083,0.986569,0.983377,1:28:00
205.999204,0.000232,2.969047,1.025708,0.557702,0.359930,0.973074,0.960948,0.986886,0.983514,1:35:52
206.499204,0.000222,2.994776,1.034903,0.565892,0.359077,0.973155,0.961356,0.986711,0.983196,1:43:44
206.999204,0.000222,2.872374,0.987244,0.546132,0.351753,0.973486,0.961380,0.986942,0.984242,1:51:33
207.499204,0.000212,2.868110,0.986468,0.544496,0.350677,0.973255,0.960755,0.986713,0.984796,1:59:24
207.999204,0.000212,2.958222,1.021214,0.556923,0.358870,0.972948,0.960528,0.987022,0.983713,2:07:14
208.499204,0.000203,2.913312,1.002540,0.552187,0.356046,0.973129,0.960848,0.987191,0.983629,2:15:05
208.999204,0.000203,2.942306,1.016493,0.554594,0.354726,0.973453,0.961814,0.987226,0.982960,2:22:50
209.499204,0.000194,2.934436,1.011175,0.556892,0.355194,0.973633,0.961127,0.987440,0.984840,2:30:47
209.999204,0.000194,2.935583,1.011646,0.554766,0.357525,0.973528,0.960947,0.987060,0.985159,2:38:48
210.499204,0.000186,2.963581,1.022040,0.558833,0.360667,0.972909,0.960965,0.986799,0.982906,2:47:00
210.999204,0.000186,2.906091,1.000816,0.550507,0.353952,0.973278,0.961326,0.986892,0.983566,2:55:10
211.499204,0.000178,2.947775,1.015623,0.558625,0.357905,0.973068,0.960504,0.987340,0.983926,3:03:26
211.999204,0.000178,2.944461,1.014606,0.556756,0.358493,0.972870,0.960189,0.986372,0.984730,3:11:41
212.499204,0.000170,3.000119,1.038076,0.563035,0.360933,0.973016,0.960282,0.986863,0.984636,3:19:58
212.999204,0.000170,2.940778,1.014011,0.555960,0.356796,0.973575,0.960871,0.987205,0.985354,3:28:10
213.499204,0.000163,2.886496,0.994336,0.546469,0.351353,0.973742,0.961146,0.987182,0.985495,3:36:27
213.999204,0.000163,2.888820,0.994564,0.547266,0.352425,0.973417,0.960954,0.986956,0.984803,3:44:40
214.499204,0.000156,2.892769,0.996225,0.548212,0.352108,0.973277,0.960675,0.987083,0.984675,3:52:49
214.999204,0.000156,2.889372,0.993101,0.549482,0.353688,0.973643,0.961555,0.986938,0.984524,4:00:59
215.499204,0.000149,2.975353,1.027754,0.559849,0.359996,0.972996,0.960534,0.987005,0.983913,4:09:02
215.999204,0.000149,2.883921,0.993440,0.545295,0.351747,0.973366,0.961040,0.987118,0.984265,4:17:08
216.499204,0.000143,3.003364,1.038765,0.565889,0.359944,0.973435,0.960693,0.987088,0.985265,4:25:17
216.999204,0.000143,2.973457,1.026364,0.560935,0.359794,0.973388,0.960641,0.987192,0.985079,4:33:26
217.499204,0.000137,2.887771,0.994620,0.547245,0.351286,0.973796,0.961305,0.987387,0.985186,4:41:35
217.999204,0.000137,2.925204,1.007515,0.552768,0.357406,0.972799,0.960633,0.986674,0.983256,4:49:46
218.499204,0.000132,2.874995,0.988554,0.546492,0.351395,0.973415,0.960966,0.986446,0.985282,4:58:04
