epoch,lr,loss,root_loss,vowel_loss,consonant_loss,kaggle,root,vowel,cons,time
41.498994,0.001000,0.394254,0.136102,0.063905,0.058144,0.976352,0.965066,0.986597,0.988680,0:11:29
41.998659,0.001000,0.344556,0.119051,0.056106,0.050349,0.977858,0.969181,0.986193,0.986876,0:22:59
42.498994,0.001000,0.338515,0.116129,0.052783,0.053474,0.976221,0.965303,0.985632,0.988645,0:34:32
42.998659,0.001000,0.343590,0.118569,0.053233,0.053219,0.974696,0.961647,0.987087,0.988401,0:46:02
43.498994,0.001000,0.338706,0.114864,0.054148,0.054831,0.977992,0.968403,0.988520,0.986640,0:57:35
43.998659,0.001000,0.327133,0.113021,0.052889,0.048202,0.978224,0.968306,0.987884,0.988401,1:09:05
44.498994,0.001000,0.318015,0.108046,0.050479,0.051444,0.979093,0.970656,0.989699,0.985359,1:20:38
44.998659,0.001000,0.336226,0.113083,0.051469,0.058591,0.978168,0.968497,0.987602,0.988076,1:32:08
