epoch,lr,loss,root_loss,vowel_loss,consonant_loss,kaggle,root,vowel,cons,time
162.498994,0.000950,0.144502,0.043271,0.030598,0.027362,0.982658,0.974666,0.990892,0.990409,0:11:39
162.998659,0.000950,0.110463,0.033627,0.020616,0.022592,0.982375,0.975137,0.990539,0.988687,0:23:21
163.498994,0.000950,0.106799,0.032415,0.021359,0.020610,0.982311,0.974299,0.990864,0.989784,0:35:06
163.998659,0.000950,0.117203,0.035108,0.022376,0.024611,0.982199,0.973955,0.990919,0.989967,0:46:47
164.498994,0.000950,0.105430,0.032364,0.018932,0.021770,0.982696,0.975994,0.991301,0.987496,0:58:33
164.998659,0.000950,0.123483,0.038485,0.021409,0.025105,0.981164,0.972060,0.989954,0.990581,1:10:15
