epoch,lr,loss,root_loss,vowel_loss,consonant_loss,kaggle,root,vowel,cons,time
0.499801,0.001000,0.323726,0.119203,0.044051,0.041270,0.969443,0.957077,0.985459,0.978162,0:09:16
0.999801,0.001000,0.315811,0.116402,0.040824,0.042184,0.942781,0.930759,0.957388,0.952217,0:18:34
1.499801,0.001000,0.314218,0.116300,0.042804,0.038815,0.969942,0.957953,0.984941,0.978921,0:27:52
1.999801,0.001000,0.306463,0.112267,0.041684,0.040245,0.961700,0.946787,0.978994,0.974231,0:37:06
2.499801,0.001000,0.329552,0.123329,0.041442,0.041452,0.970263,0.957335,0.986030,0.980353,0:46:20
2.999801,0.001000,0.314787,0.115412,0.042093,0.041872,0.968662,0.955928,0.984846,0.977948,0:55:40
3.499801,0.001000,0.316786,0.118529,0.038093,0.041634,0.969513,0.957825,0.985332,0.977070,1:05:00
3.999801,0.001000,0.315121,0.115278,0.041218,0.043347,0.969895,0.957363,0.985072,0.979783,1:14:16
4.499801,0.001000,0.310415,0.115042,0.039431,0.040900,0.947282,0.932806,0.959187,0.964330,1:23:33
4.999801,0.001000,0.307936,0.114870,0.037275,0.040920,0.964395,0.950636,0.978751,0.977555,1:32:50
5.499801,0.001000,0.319367,0.117041,0.041677,0.043607,0.957775,0.945895,0.970258,0.969052,1:42:06
5.999801,0.001000,0.318828,0.117440,0.043080,0.040868,0.958647,0.943951,0.972472,0.974214,1:51:22
6.499801,0.001000,0.311977,0.115792,0.040194,0.040199,0.967997,0.955524,0.982641,0.978299,2:00:39
6.999801,0.001000,0.314756,0.115985,0.040492,0.042294,0.969629,0.957153,0.983411,0.980800,2:09:54
7.499801,0.001000,0.307056,0.111541,0.043408,0.040567,0.952904,0.939332,0.967580,0.965373,2:19:08
7.999801,0.001000,0.307649,0.113351,0.039760,0.041186,0.970445,0.958093,0.985221,0.980374,2:28:25
8.499801,0.001000,0.307003,0.114648,0.039819,0.037887,0.970228,0.958070,0.984859,0.979912,2:37:42
8.999801,0.001000,0.312085,0.115221,0.039840,0.041804,0.970655,0.958071,0.985740,0.980741,2:46:58
9.499801,0.001000,0.308024,0.113795,0.038697,0.041737,0.971331,0.959164,0.985534,0.981461,2:56:16
9.999801,0.001000,0.308481,0.114315,0.039727,0.040125,0.970791,0.958101,0.985105,0.981857,3:05:31
