epoch,lr,loss,root_loss,vowel_loss,consonant_loss,kaggle,root,vowel,cons,time
0.499801,0.003000,0.445134,0.169743,0.052307,0.053340,0.934004,0.938271,0.902347,0.957126,0:06:47
0.999801,0.003000,0.448044,0.168007,0.054529,0.057501,0.966380,0.953940,0.982692,0.974949,0:13:35
1.499801,0.003000,0.428375,0.160601,0.050825,0.056347,0.967080,0.953928,0.984962,0.975502,0:20:23
1.999801,0.003000,0.437846,0.163975,0.056174,0.053721,0.966816,0.954963,0.983917,0.973421,0:27:11
2.499801,0.003000,0.421062,0.159202,0.051281,0.051376,0.968559,0.955086,0.984854,0.979210,0:34:00
2.999801,0.003000,0.431994,0.162300,0.052233,0.055161,0.960780,0.949271,0.977683,0.966897,0:40:49
3.499801,0.003000,0.454272,0.169986,0.059777,0.054522,0.965181,0.952074,0.982275,0.974302,0:47:38
3.999801,0.003000,0.436524,0.165270,0.053723,0.052261,0.958075,0.943083,0.977069,0.969065,0:54:28
4.499801,0.003000,0.435695,0.163395,0.053050,0.055855,0.966649,0.952821,0.985051,0.975903,1:01:17
4.999801,0.003000,0.430781,0.161046,0.055065,0.053623,0.868647,0.900717,0.728825,0.944327,1:08:07
5.499801,0.003000,0.428756,0.160678,0.053170,0.054231,0.883617,0.890164,0.839267,0.914873,1:14:57
5.999801,0.003000,0.465862,0.174167,0.058856,0.058672,0.964146,0.950520,0.982276,0.973267,1:21:47
6.499801,0.003000,0.449063,0.167041,0.060983,0.053998,0.947455,0.931000,0.968426,0.959396,1:28:38
6.999801,0.003000,0.434354,0.162347,0.055043,0.054618,0.965433,0.950294,0.983055,0.978087,1:35:28
7.499801,0.003000,0.427638,0.161881,0.050495,0.053383,0.965896,0.950640,0.982898,0.979406,1:42:19
7.999801,0.003000,0.423169,0.158383,0.052504,0.053899,0.966329,0.951949,0.982974,0.978444,1:49:10
8.499801,0.003000,0.463481,0.173203,0.056459,0.060616,0.965253,0.950866,0.981687,0.977594,1:56:00
