
--- [START 2021-06-24_16-35-06] ----------------------------------------------------------------

	@common.py:  
	pytorch
		seed = 1624552513
		torch.__version__              = 1.9.0+cu102
		torch.version.cuda             = 10.2
		torch.backends.cudnn.version() = 7605
		os['CUDA_VISIBLE_DEVICES']     = 0
		torch.cuda.device_count()      = 1
		torch.cuda.get_device_properties() = (name='Tesla V100-SXM2-16GB', major=7, minor=0, total_memory=16160MB, multi_processor_count=80)


	expirement = SZ640_EFNB5_MASK_5FOLD_FINE
	out_dir  = /content/drive/My Drive/kaggle/covid19-det/output/SZ640_EFNB5_MASK_5FOLD_FINE/fold3

train_dataset : 
	len = 4981
	df  = (4981, 10)
	label distribution
		 0     Negative for Pneumonia:  1366 (0.2742)
		 1         Typical Appearance:  2367 (0.4752)
		 2   Indeterminate Appearance:   867 (0.1741)
		 3        Atypical Appearance:   381 (0.0765)

valid_dataset : 
	len = 1246
	df  = (1246, 10)
	label distribution
		 0     Negative for Pneumonia:   343 (0.2753)
		 1         Typical Appearance:   591 (0.4743)
		 2   Indeterminate Appearance:   215 (0.1726)
		 3        Atypical Appearance:    97 (0.0778)


** net setting **
net=<class '__main__.AmpNet'>
	initial_checkpoint = None

optimizer
  MADGRAD (
Parameter Group 0
    eps: 1e-06
    lr: 0.001
    momentum: 0.9
    weight_decay: 0
)

** start training here! **
   fold = 3
   is_mixed_precision = True 
   batch_size = 8
   experiment = ['SZ640_EFNB5_MASK_5FOLD_FINE']
                      |-----------VALID-------------|-----TRAIN/BATCH -----|------TIME-----
rate     iter   epoch | loss    map   topk0  topk1  | loss0  loss1  loss2  |               
-------------------------------------------------------------------------------------------
0.00000  0.000  0.00  | 1.379  0.164  0.266  0.554  | 0.000  0.000  0.000  |  0 hr 00 min
0.00100  0.020  0.32  | 1.206  0.218  0.495  0.754  | 1.159  0.246  0.000  |  0 hr 01 min
0.00100  0.040  0.64  | 1.060  0.280  0.600  0.791  | 1.164  0.239  0.000  |  0 hr 02 min
0.00100  0.060  0.96  | 1.042  0.276  0.604  0.792  | 1.127  0.223  0.000  |  0 hr 04 min
0.00100  0.080  1.29  | 1.120  0.286  0.552  0.772  | 1.088  0.220  0.000  |  0 hr 05 min
0.00100  0.100  1.61  | 1.003  0.308  0.609  0.789  | 1.068  0.218  0.000  |  0 hr 06 min
0.00100  0.120  1.93  | 1.069  0.296  0.605  0.790  | 1.012  0.205  0.000  |  0 hr 08 min
0.00100  0.140  2.25  | 1.069  0.292  0.580  0.770  | 0.993  0.211  0.000  |  0 hr 09 min
0.00100  0.160  2.57  | 0.971  0.305  0.630  0.805  | 0.948  0.209  0.000  |  0 hr 10 min
0.00100  0.180  2.89  | 1.097  0.293  0.586  0.762  | 0.981  0.210  0.000  |  0 hr 12 min
0.00100  0.200  3.22  | 0.991  0.300  0.618  0.791  | 1.004  0.213  0.000  |  0 hr 13 min
0.00100  0.220  3.54  | 0.958  0.309  0.627  0.804  | 1.011  0.201  0.000  |  0 hr 14 min
0.00100  0.240  3.86  | 0.994  0.322  0.625  0.791  | 0.981  0.202  0.000  |  0 hr 15 min
0.00100  0.260  4.18  | 0.956  0.317  0.632  0.818  | 1.018  0.207  0.000  |  0 hr 17 min
0.00100  0.280  4.50  | 0.984  0.306  0.613  0.799  | 0.977  0.191  0.000  |  0 hr 18 min
0.00100  0.300  4.82  | 1.009  0.312  0.635  0.803  | 0.943  0.201  0.000  |  0 hr 19 min
0.00100  0.320  5.14  | 0.962  0.315  0.628  0.793  | 1.004  0.207  0.000  |  0 hr 21 min
0.00100  0.340  5.47  | 0.979  0.317  0.632  0.795  | 0.932  0.196  0.000  |  0 hr 22 min
0.00100  0.360  5.79  | 1.062  0.312  0.601  0.776  | 0.973  0.196  0.000  |  0 hr 23 min
0.00100  0.380  6.11  | 1.062  0.318  0.602  0.778  | 0.941  0.204  0.000  |  0 hr 25 min
0.00100  0.400  6.43  | 1.053  0.307  0.588  0.780  | 0.965  0.194  0.000  |  0 hr 26 min
0.00100  0.420  6.75  | 0.981  0.316  0.628  0.800  | 0.934  0.189  0.000  |  0 hr 27 min
0.00100  0.440  7.07  | 0.958  0.328  0.634  0.811  | 0.915  0.202  0.000  |  0 hr 29 min
0.00100  0.460  7.40  | 0.959  0.324  0.624  0.800  | 1.014  0.201  0.000  |  0 hr 30 min
0.00100  0.480  7.72  | 0.952  0.320  0.634  0.809  | 0.944  0.187  0.000  |  0 hr 31 min
0.00100  0.500  8.04  | 1.047  0.300  0.597  0.779  | 0.922  0.189  0.000  |  0 hr 32 min
0.00100  0.520  8.36  | 0.992  0.319  0.627  0.799  | 0.940  0.193  0.000  |  0 hr 34 min
0.00100  0.540  8.68  | 1.030  0.304  0.591  0.776  | 0.969  0.196  0.000  |  0 hr 35 min
0.00100  0.560  9.00  | 1.001  0.327  0.627  0.802  | 0.955  0.198  0.000  |  0 hr 36 min
0.00100  0.580  9.32  | 0.980  0.322  0.613  0.809  | 0.983  0.199  0.000  |  0 hr 38 min
0.00100  0.600  9.65  | 1.076  0.317  0.608  0.801  | 0.961  0.191  0.000  |  0 hr 39 min
0.00100  0.620  9.97  | 0.988  0.334  0.632  0.799  | 0.910  0.194  0.000  |  0 hr 40 min
0.00100  0.640  10.29  | 0.971  0.333  0.614  0.801  | 0.905  0.196  0.000  |  0 hr 42 min
0.00100  0.660  10.61  | 0.959  0.327  0.628  0.807  | 0.943  0.191  0.000  |  0 hr 43 min
0.00100  0.680  10.93  | 0.937  0.342  0.632  0.814  | 0.916  0.194  0.000  |  0 hr 44 min
0.00100  0.700  11.25  | 0.999  0.316  0.604  0.791  | 0.893  0.189  0.000  |  0 hr 45 min
0.00100  0.720  11.58  | 1.005  0.348  0.590  0.793  | 0.945  0.192  0.000  |  0 hr 47 min
0.00100  0.740  11.90  | 0.951  0.333  0.624  0.806  | 0.929  0.201  0.000  |  0 hr 48 min
0.00100  0.760  12.22  | 0.952  0.330  0.626  0.807  | 0.948  0.188  0.000  |  0 hr 49 min
0.00100  0.780  12.54  | 0.977  0.339  0.608  0.800  | 0.931  0.182  0.000  |  0 hr 51 min
0.00100  0.800  12.86  | 0.996  0.326  0.634  0.807  | 0.949  0.197  0.000  |  0 hr 52 min

