loss,root_loss,vowel_loss,consonant_loss,root_recall,vowel_recall,consonant_recall,val_loss,val_root_loss,val_vowel_loss,val_consonant_loss,val_root_recall,val_vowel_recall,val_consonant_recall,lr,weighted_recall,val_weighted_recall
2.8386750594523265,1.1035569906234741,0.32967767119407654,0.30188286304473877,0.4244118332862854,0.7925910353660583,0.7994799613952637,1.3331345070722946,0.5028976798057556,0.1743917018175125,0.15294747054576874,0.6590109467506409,0.8896479606628418,0.8993858695030212,0.0010000000474974513,0.61022365,0.7767639
1.1637341441154148,0.4363187849521637,0.1506148874759674,0.1404801607131958,0.7211270332336426,0.9096736311912537,0.9175596833229065,0.9059407373914009,0.3353520929813385,0.12907199561595917,0.1061645895242691,0.7610251903533936,0.9225241541862488,0.9289708137512207,0.0009984602220356464,0.81737185,0.84338635
0.8864043030542166,0.32947033643722534,0.11679907143115997,0.11066561937332153,0.7861640453338623,0.9306949973106384,0.9362050294876099,0.8446438876069655,0.3264448940753937,0.09502675384283066,0.09672755002975464,0.8050635457038879,0.9370510578155518,0.9414923787117004,0.0009938502917066216,0.859807,0.87216765
0.7252179119841291,0.26686081290245056,0.09838785976171494,0.09310747683048248,0.8195777535438538,0.9418855905532837,0.9456740021705627,0.6621182850045952,0.2481105774641037,0.08044948428869247,0.08544759452342987,0.8317046761512756,0.9458602666854858,0.9490530490875244,0.0009861987782642245,0.8816788,0.8895807
0.6216826990813503,0.22765997052192688,0.08505968749523163,0.08130350708961487,0.8418595194816589,0.9491851329803467,0.9519418478012085,0.620010341695587,0.23483385145664215,0.07262168824672699,0.07772049307823181,0.8503058552742004,0.951956570148468,0.9543983936309814,0.0009755527134984732,0.8962115,0.9017417
0.5373401228236112,0.19521446526050568,0.07465215772390366,0.07225881516933441,0.8578177690505981,0.9544002413749695,0.956515371799469,0.5805227915388621,0.21936921775341034,0.07062272727489471,0.07116159796714783,0.8643454909324646,0.956457257270813,0.9583840370178223,0.0009619778138585389,0.9066378,0.91088307
0.47040654079634764,0.17044533789157867,0.06494501233100891,0.06457062810659409,0.8702335953712463,0.958353579044342,0.9600222110748291,0.5405989509212316,0.20569995045661926,0.06628784537315369,0.06291143596172333,0.8753856420516968,0.9600156545639038,0.9615334868431091,0.0009455577819608152,0.91471076,0.9180801
0.4146971877108724,0.14865821599960327,0.05917356535792351,0.05820675194263458,0.8802151679992676,0.9615166783332825,0.9629281759262085,0.5327132139532904,0.20012736320495605,0.06433583796024323,0.06812264770269394,0.8844188451766968,0.9628315567970276,0.9640960693359375,0.0009263937827199697,0.9212188,0.9239413
0.36785669227723033,0.1315564215183258,0.05248077213764191,0.052263278514146805,0.8884888887405396,0.9641106724739075,0.9652444124221802,0.5257440017548146,0.20028795301914215,0.06536907702684402,0.05979876220226288,0.8920397162437439,0.9652439951896667,0.9662864208221436,0.0009046039776876569,0.92658323,0.92890245
0.32273683859846153,0.11491198092699051,0.046929918229579926,0.04598255082964897,0.8955137729644775,0.966295063495636,0.9672993421554565,0.5645284054750446,0.21741139888763428,0.0659952312707901,0.06371047347784042,0.8985702395439148,0.967286229133606,0.9682183861732483,0.0008803227683529258,0.9311555,0.93316126
