loss,root_loss,vowel_loss,consonant_loss,root_recall,vowel_recall,consonant_recall,val_loss,val_root_loss,val_vowel_loss,val_consonant_loss,val_root_recall,val_vowel_recall,val_consonant_recall,lr,weighted_recall,val_weighted_recall
3.6679040333741892,1.4387363195419312,0.42840561270713806,0.3618617057800293,0.5609551072120667,0.8491668105125427,0.8717995285987854,1.27683249965405,0.4912775158882141,0.1586829423904419,0.13559465110301971,0.8379306793212891,0.9500099420547485,0.957578182220459,0.0010000000474974513,0.71071917,0.89586234
1.3890983605076705,0.5267693996429443,0.17646153271198273,0.15903276205062866,0.8239284157752991,0.9443116784095764,0.9492630958557129,0.8826986078386474,0.33836278319358826,0.11293133348226547,0.09304176270961761,0.8909081816673279,0.9673869609832764,0.9724158644676208,0.0009904023027047515,0.88535786,0.9304048
1.0362590387080728,0.3891955018043518,0.13385391235351562,0.12402255088090897,0.871932327747345,0.9601285457611084,0.962479829788208,0.771959987083438,0.2943528890609741,0.08722563832998276,0.09602857381105423,0.9045010805130005,0.9744074940681458,0.9733120799064636,0.0009619778138585389,0.9166183,0.93918043
0.8307538364354538,0.30940771102905273,0.10912098735570908,0.10279574990272522,0.8985206484794617,0.969301164150238,0.9691241383552551,0.7006168536379174,0.2622736692428589,0.09512200951576233,0.0809478759765625,0.9178948402404785,0.9737104177474976,0.9769468307495117,0.0009158190805464983,0.9338667,0.94661176
0.6960223116056963,0.2589382529258728,0.0905698835849762,0.0875898003578186,0.9153444170951843,0.9743908643722534,0.9739759564399719,0.5867923607361639,0.2116001397371292,0.0816638395190239,0.08192810416221619,0.9336287379264832,0.9767476320266724,0.9752041697502136,0.0008536998648196459,0.9447639,0.9548023
0.5856111409075138,0.21542207896709442,0.07916314899921417,0.07559642940759659,0.9294131398200989,0.9780422449111938,0.9781473278999329,0.5564927297768889,0.2104284018278122,0.06644076108932495,0.06919525563716888,0.9352220892906189,0.9831706881523132,0.9813284277915955,0.0007780073210597038,0.95375395,0.9587358
0.49094096639581114,0.17921975255012512,0.06653563678264618,0.06594536453485489,0.9420821666717529,0.9823242425918579,0.9812232851982117,0.509116068509093,0.19401809573173523,0.061189498752355576,0.0598907470703125,0.9436865448951721,0.9839673638343811,0.982473611831665,0.0006916503771208227,0.961928,0.96345353
0.4120075165481513,0.14962303638458252,0.05632840096950531,0.05643545836210251,0.9516862630844116,0.9856104254722595,0.9837847948074341,0.46244148433855053,0.1749379187822342,0.05415872111916542,0.05840722471475601,0.9493626952171326,0.9858096241950989,0.9843158721923828,0.0005979476263746619,0.968192,0.96721274
0.33917860543567746,0.12206397950649261,0.047896608710289,0.047134872525930405,0.959575355052948,0.9875965118408203,0.9868552088737488,0.4535269285381659,0.17238661646842957,0.05388912931084633,0.05486463010311127,0.9518024325370789,0.9864568710327148,0.9852619171142578,0.0005005000275559723,0.9734006,0.96883094
0.27656228482207507,0.09801319986581802,0.04067063331604004,0.03987140953540802,0.9681836366653442,0.9893834590911865,0.9885868430137634,0.4592944006372546,0.17206838726997375,0.0573289580643177,0.0578286238014698,0.9551384449005127,0.986606240272522,0.9852120876312256,0.00040305237052962184,0.9785844,0.97052383
0.2214095939598987,0.07761194556951523,0.03403918817639351,0.03214087709784508,0.9743355512619019,0.9913364052772522,0.9910653233528137,0.45270036792851226,0.17259830236434937,0.05123163387179375,0.05627201497554779,0.9573789834976196,0.9887970685958862,0.9868054389953613,0.0003093496197834611,0.9827682,0.9725901
0.16972279637801704,0.058120790868997574,0.027054233476519585,0.026423120871186256,0.9805040955543518,0.9932228922843933,0.9924207329750061,0.5066964177520068,0.19374118745326996,0.06032518669962883,0.05888896808028221,0.955437183380127,0.9872037172317505,0.9865067005157471,0.00022299267584457994,0.986663,0.9711462
0.13188010716351273,0.04433153197169304,0.022083060815930367,0.021127715706825256,0.9854278564453125,0.9942629933357239,0.9940693378448486,0.49714135890678285,0.1906902939081192,0.05512291565537453,0.060637954622507095,0.9580760598182678,0.9885978698730469,0.9874029159545898,0.00014730016118846834,0.989797,0.9730382
0.10281586614672658,0.03428423032164574,0.017966976389288902,0.01627872884273529,0.9883434176445007,0.9952366948127747,0.9951868653297424,0.4940547550500854,0.19035786390304565,0.05310959368944168,0.060229506343603134,0.9592212438583374,0.9890958070755005,0.9870543479919434,8.518093090970069e-05,0.9917776,0.9736482
0.08221506602432656,0.026672404259443283,0.015315410681068897,0.013551175594329834,0.9910154938697815,0.9958562850952148,0.9958950281143188,0.524237929479661,0.20116391777992249,0.05642831325531006,0.06548195332288742,0.9588727355003357,0.9882493615150452,0.9869049787521362,3.9022172131808475e-05,0.9934456,0.97322494
0.07397030885071344,0.024065358564257622,0.013901203870773315,0.011933906003832817,0.9918674826622009,0.9961550235748291,0.9965976476669312,0.5212634295669302,0.20039184391498566,0.055311571806669235,0.0651683434844017,0.9579266905784607,0.9886974692344666,0.9876518845558167,1.0597752407193184e-05,0.9941219,0.9730507
